,MoDaHr,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV
,Fuel=,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane
,CZ=,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
,90610,4.594325671,4.597070559,4.596052189,4.588871535,4.596438594,4.849235598,4.479301697,4.83529071,4.835566297,4.834171686,4.589437521,4.590353245,4.585517398,4.829568603,4.821950891,4.859562175,113.0710918,113.0710918,113.0710918,113.0710918,113.0710918,113.0988348,113.1199064,113.0988348,113.0988348,113.0988348,113.0710918,113.0710918,113.0710918,113.0988348,113.0988348,113.0988348,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863
,90611,4.607204952,4.609952397,4.608933078,4.601745736,4.609319843,4.845205725,4.475501111,4.831265016,4.83154052,4.830146327,4.60231225,4.603228827,4.598388476,4.825544623,4.817929195,4.855529208,113.0710918,113.0710918,113.0710918,113.0710918,113.0710918,113.0988348,113.1199064,113.0988348,113.0988348,113.0988348,113.0710918,113.0710918,113.0710918,113.0988348,113.0988348,113.0988348,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863
,90612,4.58107054,4.583812798,4.582795404,4.575621632,4.583181438,4.808950264,4.441308464,4.795047152,4.795321913,4.79393148,4.576187076,4.577101922,4.57227071,4.789342186,4.781747296,4.819245906,113.0710918,113.0710918,113.0710918,113.0710918,113.0710918,113.0988348,113.1199064,113.0988348,113.0988348,113.0988348,113.0710918,113.0710918,113.0710918,113.0988348,113.0988348,113.0988348,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863
,90613,4.582895841,4.585638461,4.584620933,4.577446213,4.585007018,4.817097862,4.448992491,4.803186301,4.803461229,4.802069951,4.578011732,4.578926699,4.574094849,4.797477868,4.789878362,4.82739976,113.0710918,113.0710918,113.0710918,113.0710918,113.0710918,113.0988348,113.1199064,113.0988348,113.0988348,113.0988348,113.0710918,113.0710918,113.0710918,113.0988348,113.0988348,113.0988348,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863
,90614,4.623744503,4.626495231,4.625474695,4.618278765,4.625861922,4.902470531,4.529507741,4.888470439,4.888747117,4.887346985,4.618845955,4.619763627,4.614917493,4.882725679,4.875077811,4.912837989,113.0710918,113.0710918,113.0710918,113.0710918,113.0710918,113.0988348,113.1199064,113.0988348,113.0988348,113.0988348,113.0710918,113.0710918,113.0710918,113.0988348,113.0988348,113.0988348,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863
,90615,4.633291996,4.636044619,4.635023379,4.627822492,4.635410873,4.826474346,4.457835485,4.812553062,4.812828182,4.811435932,4.628390074,4.629308378,4.624458904,4.806840639,4.799235822,4.836783445,113.0710918,113.0710918,113.0710918,113.0710918,113.0710918,113.0988348,113.1199064,113.0988348,113.0988348,113.0988348,113.0710918,113.0710918,113.0710918,113.0988348,113.0988348,113.0988348,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863
,90616,4.589832012,4.592576009,4.591557969,4.584379648,4.591944249,4.915481059,4.541778014,4.901467476,4.90174442,4.900342939,4.584945451,4.585860878,4.581026602,4.895717179,4.888061941,4.925858508,113.0710918,113.0710918,113.0710918,113.0710918,113.0710918,113.0988348,113.1199064,113.0988348,113.0988348,113.0988348,113.0710918,113.0710918,113.0710918,113.0988348,113.0988348,113.0988348,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863
,90617,4.890354641,4.893158288,4.892118118,4.884783753,4.892512795,5.094090615,4.710225284,5.079891815,5.080172419,5.078752415,4.885361855,4.886297181,4.881357816,5.074065517,5.066309101,5.104605221,113.0710918,113.0710918,113.0710918,113.0710918,113.0710918,113.0988348,113.1199064,113.0988348,113.0988348,113.0988348,113.0710918,113.0710918,113.0710918,113.0988348,113.0988348,113.0988348,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863
,90618,5.959230105,5.962245909,5.961127028,5.953237656,5.96155157,6.578463807,6.110142613,6.562725727,6.563036751,6.561462806,5.953859505,5.954865609,5.949552473,6.556267805,6.547670522,6.590118294,113.0710918,113.0710918,113.0710918,113.0710918,113.0710918,113.0988348,113.1199064,113.0988348,113.0988348,113.0988348,113.0710918,113.0710918,113.0710918,113.0988348,113.0988348,113.0988348,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863
,90619,5.931787744,5.934798101,5.93368124,9.296902813,5.934105016,7.027968407,8.971803181,11.31218429,6.567099334,6.565524967,5.926426844,13.71215057,9.129270939,6.560328574,6.551728987,6.594188133,113.0710918,113.0710918,113.0710918,113.0710918,113.0710918,113.0988348,113.1199064,113.0988348,113.0988348,113.0988348,113.0710918,113.0710918,113.0710918,113.0988348,113.0988348,113.0988348,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863
,90620,5.937545013,5.940556513,5.939439228,6.81090806,5.939863165,9.132695807,6.115996968,9.168690767,6.569237984,6.567663395,5.932182078,12.10841616,5.927881192,6.562466269,6.553865469,6.596330604,113.0710918,113.0710918,113.0710918,113.0710918,113.0710918,113.0988348,113.1199064,113.0988348,113.0988348,113.0988348,113.0710918,113.0710918,113.0710918,113.0988348,113.0988348,113.0988348,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863
,90621,6.187670447,6.190731594,6.18959589,7.691158294,6.190026816,7.761501998,6.424168394,9.86307802,6.895668986,6.894060508,6.1822191,7.213849722,6.177847312,6.888751532,6.879965627,6.923344687,113.0710918,113.0710918,113.0710918,113.0710918,113.0710918,113.0988348,113.1199064,113.0988348,113.0988348,113.0988348,113.0710918,113.0710918,113.0710918,113.0988348,113.0988348,113.0988348,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863
,90622,10.7030658,10.70702319,10.70555497,10.6952024,10.70611207,11.4828528,10.7354883,11.51366027,11.46244045,11.46035788,10.6960184,10.69733863,10.69036663,11.4534841,11.44210858,11.49827346,113.0710918,113.0710918,113.0710918,113.0710918,113.0710918,113.0988348,113.1199064,113.0988348,113.0988348,113.0988348,113.0710918,113.0710918,113.0710918,113.0988348,113.0988348,113.0988348,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863
,90623,12.18777081,12.1920229,12.19044535,12.17932185,12.19104393,12.98126887,12.14864952,12.95889115,12.95933339,12.95709542,12.18019862,12.18161716,12.17412598,12.94970873,12.93748439,12.9978402,113.0710918,113.0710918,113.0710918,113.0710918,113.0710918,113.0988348,113.1199064,113.0988348,113.0988348,113.0988348,113.0710918,113.0710918,113.0710918,113.0988348,113.0988348,113.0988348,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863
,90624,7.480146697,7.483464382,7.482233501,7.473554404,7.48270054,8.223354758,7.661444778,8.205910941,8.206255676,8.204511141,7.474238499,7.475345314,7.469500333,8.198753093,8.189224012,8.236272389,113.0710918,113.0710918,113.0710918,113.0710918,113.0710918,113.0988348,113.1199064,113.0988348,113.0988348,113.0988348,113.0710918,113.0710918,113.0710918,113.0988348,113.0988348,113.0988348,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863
,90701,6.492028221,6.495149778,6.493991661,6.485825638,6.494431091,7.199062027,6.695430873,7.182680392,7.183004135,7.181365828,6.486469293,6.487510677,6.482011228,7.175958396,7.167009556,7.211193083,113.0710918,113.0710918,113.0710918,113.0710918,113.0710918,113.0988348,113.1199064,113.0988348,113.0988348,113.0988348,113.0710918,113.0710918,113.0710918,113.0988348,113.0988348,113.0988348,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863
,90702,5.974946762,5.977965686,5.976845647,5.968948115,5.977270629,6.678397225,6.204390154,6.662555515,6.662868587,6.661284277,5.969570607,5.970577751,5.965259119,6.65605507,6.647401176,6.690128452,113.0710918,113.0710918,113.0710918,113.0710918,113.0710918,113.0988348,113.1199064,113.0988348,113.0988348,113.0988348,113.0710918,113.0710918,113.0710918,113.0988348,113.0988348,113.0988348,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863
,90703,5.784066676,5.787047712,5.78594173,5.77814331,5.786361378,6.48410732,6.021154695,6.468467087,6.468776178,6.467212017,5.77875799,5.779752495,5.774500611,6.462049315,6.453505483,6.495689349,113.0710918,113.0710918,113.0710918,113.0710918,113.0710918,113.0988348,113.1199064,113.0988348,113.0988348,113.0988348,113.0710918,113.0710918,113.0710918,113.0988348,113.0988348,113.0988348,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863
,90704,5.744753076,5.747726309,5.746623222,5.738845216,5.747041771,6.475216632,6.012769856,6.459585618,6.459894526,6.458331288,5.739458286,5.740450188,5.735212052,6.453171629,6.444632833,6.486791833,113.0710918,113.0710918,113.0710918,113.0710918,113.0710918,113.0988348,113.1199064,113.0988348,113.0988348,113.0988348,113.0710918,113.0710918,113.0710918,113.0988348,113.0988348,113.0988348,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863
,90705,5.765606043,5.768583415,5.767478792,5.759689958,5.767897924,6.482108528,6.019269627,6.466470367,6.466779417,6.465215464,5.760303882,5.761297165,5.756051736,6.460053446,6.451510746,6.493689021,113.0710918,113.0710918,113.0710918,113.0710918,113.0710918,113.0988348,113.1199064,113.0988348,113.0988348,113.0988348,113.0710918,113.0710918,113.0710918,113.0988348,113.0988348,113.0988348,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863
,90706,5.786300351,5.789281831,5.788175684,5.780376105,5.788595394,6.486319225,6.023240749,6.470676698,6.470985834,6.469421444,5.780990876,5.781985529,5.776732864,6.464257985,6.455712899,6.497902952,113.0710918,113.0710918,113.0710918,113.0710918,113.0710918,113.0988348,113.1199064,113.0988348,113.0988348,113.0988348,113.0710918,113.0710918,113.0710918,113.0988348,113.0988348,113.0988348,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863
,90707,5.991298645,5.994320814,5.993199571,5.985293548,5.99362501,5.857953922,5.430627327,5.842963003,5.843259262,5.841760039,5.985916709,5.986924937,5.981600586,5.836811669,5.82862254,5.869055114,113.0710918,113.0710918,113.0710918,113.0710918,113.0710918,113.0988348,113.1199064,113.0988348,113.0988348,113.0988348,113.0710918,113.0710918,113.0710918,113.0988348,113.0988348,113.0988348,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863
,90708,4.749079813,4.751855418,4.750825651,4.743564642,4.751216381,4.966591724,4.589980653,4.952525139,4.952803131,4.951396349,4.744136963,4.745062934,4.740172971,4.946753094,4.939068903,4.977008422,113.0710918,113.0710918,113.0710918,113.0710918,113.0710918,113.0988348,113.1199064,113.0988348,113.0988348,113.0988348,113.0710918,113.0710918,113.0710918,113.0988348,113.0988348,113.0988348,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863
,90709,4.685360108,4.688123066,4.687097992,4.679870068,4.68748694,4.942694545,4.567443144,4.928652741,4.928930243,4.92752594,4.680439781,4.681361533,4.676493852,4.922890865,4.915220211,4.953092892,113.0710918,113.0710918,113.0710918,113.0710918,113.0710918,113.0988348,113.1199064,113.0988348,113.0988348,113.0988348,113.0710918,113.0710918,113.0710918,113.0988348,113.0988348,113.0988348,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863
,90710,4.682508336,4.685270728,4.684245864,4.677019421,4.684634733,4.928691805,4.554237112,4.914664522,4.914941736,4.913538885,4.677589017,4.67851058,4.673643897,4.908908604,4.901245882,4.939079398,113.0710918,113.0710918,113.0710918,113.0710918,113.0710918,113.0988348,113.1199064,113.0988348,113.0988348,113.0988348,113.0710918,113.0710918,113.0710918,113.0988348,113.0988348,113.0988348,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863
,90711,4.689762057,4.692525889,4.69150049,4.684270281,4.691889562,4.923464667,4.549307381,4.909442805,4.909719913,4.908317604,4.684840174,4.685762217,4.680892997,4.903689111,4.896029351,4.933848247,113.0710918,113.0710918,113.0710918,113.0710918,113.0710918,113.0988348,113.1199064,113.0988348,113.0988348,113.0988348,113.0710918,113.0710918,113.0710918,113.0988348,113.0988348,113.0988348,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863
,90712,4.701293434,4.704059555,4.703033307,4.695797111,4.703422701,4.903336831,4.530324752,4.889335841,4.889612536,4.888212315,4.696367475,4.697290282,4.69241703,4.883590712,4.875942354,4.913704954,113.0710918,113.0710918,113.0710918,113.0710918,113.0710918,113.0988348,113.1199064,113.0988348,113.0988348,113.0988348,113.0710918,113.0710918,113.0710918,113.0988348,113.0988348,113.0988348,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863
,90713,4.709164319,4.711932002,4.710905175,4.703664891,4.711294789,4.902631076,4.529659151,4.888630818,4.888907498,4.88750735,4.704235578,4.705158906,4.700282901,4.882885989,4.87523803,4.912998657,113.0710918,113.0710918,113.0710918,113.0710918,113.0710918,113.0988348,113.1199064,113.0988348,113.0988348,113.0988348,113.0710918,113.0710918,113.0710918,113.0988348,113.0988348,113.0988348,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863
,90714,4.715153495,4.717922366,4.716895098,4.709651705,4.71728488,4.926456453,4.552128945,4.912431488,4.912708657,4.911306038,4.710222637,4.711146362,4.706268262,4.906676522,4.899015067,4.93684233,113.0710918,113.0710918,113.0710918,113.0710918,113.0710918,113.0988348,113.1199064,113.0988348,113.0988348,113.0988348,113.0710918,113.0710918,113.0710918,113.0988348,113.0988348,113.0988348,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863
,90715,4.741334085,4.744108153,4.743078957,4.735821969,4.74346947,4.913750296,4.540145726,4.899738508,4.900015416,4.898614115,4.736393973,4.737319431,4.732432177,4.893988948,4.88633469,4.924126416,113.0710918,113.0710918,113.0710918,113.0710918,113.0710918,113.0988348,113.1199064,113.0988348,113.0988348,113.0988348,113.0710918,113.0710918,113.0710918,113.0988348,113.0988348,113.0988348,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863
,90716,4.724583505,4.727354248,4.726326285,4.719077995,4.72671633,4.941470726,4.566288955,4.927430191,4.927707668,4.926303492,4.719649313,4.720573662,4.715692266,4.921668836,4.913998875,4.951868132,113.0710918,113.0710918,113.0710918,113.0710918,113.0710918,113.0988348,113.1199064,113.0988348,113.0988348,113.0988348,113.0710918,113.0710918,113.0710918,113.0988348,113.0988348,113.0988348,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863
,90717,4.982346525,4.98516843,4.984121486,4.976739355,4.984518733,5.151820128,4.764670181,5.137561463,5.13784325,5.136417259,4.977321222,4.978262639,4.973291106,5.131710601,5.123921481,5.162379066,113.0710918,113.0710918,113.0710918,113.0710918,113.0710918,113.0988348,113.1199064,113.0988348,113.0988348,113.0988348,113.0710918,113.0710918,113.0710918,113.0988348,113.0988348,113.0988348,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863,97.07003863
