,MoDaHr,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh
,Fuel=,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec
,CZ=,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
,53008,3.78E-06,3.78E-06,3.78E-06,3.78E-06,3.78E-06,3.81E-06,3.80E-06,3.81E-06,3.81E-06,3.81E-06,3.78E-06,3.78E-06,3.78E-06,3.81E-06,3.81E-06,3.81E-06
,53009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,53010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,53011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,53012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,53013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,53014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,53015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,53016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,53017,1.53E-05,1.53E-05,1.53E-05,1.53E-05,1.53E-05,1.54E-05,1.53E-05,1.54E-05,1.54E-05,1.54E-05,1.53E-05,1.53E-05,1.53E-05,1.54E-05,1.54E-05,1.54E-05
,53018,8.47E-05,8.47E-05,8.47E-05,8.47E-05,8.47E-05,8.54E-05,8.52E-05,8.54E-05,8.54E-05,8.54E-05,8.47E-05,8.47E-05,8.47E-05,8.54E-05,8.54E-05,8.54E-05
,53019,0.000112502,0.000112502,0.000112502,0.000112502,0.000112502,0.000113485,0.000113173,0.000113485,0.000113485,0.000113485,0.000112502,0.000112502,0.000112502,0.000113485,0.000113485,0.000113485
,53020,0.000111958,0.000111958,0.000111958,0.000111958,0.000111958,0.000112936,0.000112626,0.000112936,0.000112936,0.000112936,0.000111958,0.000111958,0.000111958,0.000112936,0.000112936,0.000112936
,53021,0.00010969,0.00010969,0.00010969,0.00010969,0.00010969,0.000110648,0.000110345,0.000110648,0.000110648,0.000110648,0.00010969,0.00010969,0.00010969,0.000110648,0.000110648,0.000110648
,53022,0.00010478,0.00010478,0.00010478,0.00010478,0.00010478,0.000105695,0.000105405,0.000105695,0.000105695,0.000105695,0.00010478,0.00010478,0.00010478,0.000105695,0.000105695,0.000105695
,53023,0.000102158,0.000102158,0.000102158,0.000102158,0.000102158,0.00010305,0.000102767,0.00010305,0.00010305,0.00010305,0.000102158,0.000102158,0.000102158,0.00010305,0.00010305,0.00010305
,53024,0.000101849,0.000101849,0.000101849,0.000101849,0.000101849,0.000102739,0.000102457,0.000102739,0.000102739,0.000102739,0.000101849,0.000101849,0.000101849,0.000102739,0.000102739,0.000102739
,53101,0.000124655,0.000124655,0.000124655,0.000124655,0.000124655,0.000125744,0.000125399,0.000125744,0.000125744,0.000125744,0.000124655,0.000124655,0.000124655,0.000125744,0.000125744,0.000125744
,53102,0.000124746,0.000124746,0.000124746,0.000124746,0.000124746,0.000125836,0.000125491,0.000125836,0.000125836,0.000125836,0.000124746,0.000124746,0.000124746,0.000125836,0.000125836,0.000125836
,53103,0.000124769,0.000124769,0.000124769,0.000124769,0.000124769,0.000125859,0.000125513,0.000125859,0.000125859,0.000125859,0.000124769,0.000124769,0.000124769,0.000125859,0.000125859,0.000125859
,53104,0.000124852,0.000124852,0.000124852,0.000124852,0.000124852,0.000125942,0.000125596,0.000125942,0.000125942,0.000125942,0.000124852,0.000124852,0.000124852,0.000125942,0.000125942,0.000125942
,53105,0.000124904,0.000124904,0.000124904,0.000124904,0.000124904,0.000125995,0.000125649,0.000125995,0.000125995,0.000125995,0.000124904,0.000124904,0.000124904,0.000125995,0.000125995,0.000125995
,53106,0.00012422,0.00012422,0.00012422,0.00012422,0.00012422,0.000125305,0.000124961,0.000125305,0.000125305,0.000125305,0.00012422,0.00012422,0.00012422,0.000125305,0.000125305,0.000125305
,53107,0.000121763,0.000121763,0.000121763,0.000121763,0.000121763,0.000122827,0.000122489,0.000122827,0.000122827,0.000122827,0.000121763,0.000121763,0.000121763,0.000122827,0.000122827,0.000122827
,53108,2.88E-05,2.88E-05,2.88E-05,2.88E-05,2.88E-05,2.91E-05,2.90E-05,2.91E-05,2.91E-05,2.91E-05,2.88E-05,2.88E-05,2.88E-05,2.91E-05,2.91E-05,2.91E-05
,53109,3.33E-06,3.33E-06,3.33E-06,3.33E-06,3.33E-06,3.36E-06,3.35E-06,3.36E-06,3.36E-06,3.36E-06,3.33E-06,3.33E-06,3.33E-06,3.36E-06,3.36E-06,3.36E-06
,53110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,53111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,53112,6.07E-07,6.07E-07,6.07E-07,6.07E-07,6.07E-07,6.12E-07,6.11E-07,6.12E-07,6.12E-07,6.12E-07,6.07E-07,6.07E-07,6.07E-07,6.12E-07,6.12E-07,6.12E-07
,53113,8.16E-07,8.16E-07,8.16E-07,8.16E-07,8.16E-07,8.23E-07,8.20E-07,8.23E-07,8.23E-07,8.23E-07,8.16E-07,8.16E-07,8.16E-07,8.23E-07,8.23E-07,8.23E-07
,53114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,53115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,53116,1.93E-06,1.93E-06,1.93E-06,1.93E-06,1.93E-06,1.94E-06,1.94E-06,1.94E-06,1.94E-06,1.94E-06,1.93E-06,1.93E-06,1.93E-06,1.94E-06,1.94E-06,1.94E-06
,53117,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.00E-05,2.02E-05,2.02E-05,2.02E-05,2.02E-05,2.02E-05,2.00E-05,2.00E-05,2.00E-05,2.02E-05,2.02E-05,2.02E-05
,53118,8.02E-05,8.02E-05,8.02E-05,8.02E-05,8.02E-05,8.09E-05,8.07E-05,8.09E-05,8.09E-05,8.09E-05,8.02E-05,8.02E-05,8.02E-05,8.09E-05,8.09E-05,8.09E-05
,53119,0.000134547,0.000134547,0.000134547,0.000134547,0.000134547,0.000135722,0.00013535,0.000135722,0.000135722,0.000135722,0.000134547,0.000134547,0.000134547,0.000135722,0.000135722,0.000135722
,53120,0.000133166,0.000133166,0.000133166,0.000133166,0.000133166,0.000134329,0.00013396,0.000134329,0.000134329,0.000134329,0.000133166,0.000133166,0.000133166,0.000134329,0.000134329,0.000134329
,53121,0.000129725,0.000129725,0.000129725,0.000129725,0.000129725,0.000130858,0.000130499,0.000130858,0.000130858,0.000130858,0.000129725,0.000129725,0.000129725,0.000130858,0.000130858,0.000130858
,53122,0.000126148,0.000126148,0.000126148,0.000126148,0.000126148,0.00012725,0.000126901,0.00012725,0.00012725,0.00012725,0.000126148,0.000126148,0.000126148,0.00012725,0.00012725,0.00012725
,53123,0.000124715,0.000124715,0.000124715,0.000124715,0.000124715,0.000125805,0.000125459,0.000125805,0.000125805,0.000125805,0.000124715,0.000124715,0.000124715,0.000125805,0.000125805,0.000125805
,53124,0.000124138,0.000124138,0.000124138,0.000124138,0.000124138,0.00012607,0.000125395,0.00012607,0.00012607,0.00012607,0.000124138,0.000124138,0.000124138,0.00012607,0.00012607,0.00012607
,60101,8.80E-05,8.80E-05,8.80E-05,8.80E-05,8.80E-05,8.93E-05,8.89E-05,8.93E-05,8.93E-05,8.93E-05,8.80E-05,8.80E-05,8.80E-05,8.93E-05,8.93E-05,8.93E-05
,60102,8.80E-05,8.80E-05,8.80E-05,8.80E-05,8.80E-05,8.94E-05,8.89E-05,8.94E-05,8.94E-05,8.94E-05,8.80E-05,8.80E-05,8.80E-05,8.94E-05,8.94E-05,8.94E-05
,60103,8.80E-05,8.80E-05,8.80E-05,8.80E-05,8.80E-05,8.94E-05,8.89E-05,8.94E-05,8.94E-05,8.94E-05,8.80E-05,8.80E-05,8.80E-05,8.94E-05,8.94E-05,8.94E-05
,60104,8.74E-05,8.74E-05,8.74E-05,8.74E-05,8.74E-05,8.87E-05,8.83E-05,8.87E-05,8.87E-05,8.87E-05,8.74E-05,8.74E-05,8.74E-05,8.87E-05,8.87E-05,8.87E-05
,60105,8.82E-05,8.82E-05,8.82E-05,8.82E-05,8.82E-05,8.96E-05,8.91E-05,8.96E-05,8.96E-05,8.96E-05,8.82E-05,8.82E-05,8.82E-05,8.96E-05,8.96E-05,8.96E-05
,60106,8.55E-05,8.55E-05,8.55E-05,8.55E-05,8.55E-05,8.68E-05,8.64E-05,8.68E-05,8.68E-05,8.68E-05,8.55E-05,8.55E-05,8.55E-05,8.68E-05,8.68E-05,8.68E-05
,60107,2.92E-05,2.92E-05,2.92E-05,2.92E-05,2.92E-05,2.96E-05,2.95E-05,2.96E-05,2.96E-05,2.96E-05,2.92E-05,2.92E-05,2.92E-05,2.96E-05,2.96E-05,2.96E-05
,60108,2.39E-06,2.39E-06,2.39E-06,2.39E-06,2.39E-06,2.41E-06,2.40E-06,2.41E-06,2.41E-06,2.41E-06,2.39E-06,2.39E-06,2.39E-06,2.41E-06,2.41E-06,2.41E-06
,60109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,60110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,60111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,60112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,60113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,60114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,60115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,60116,7.85E-06,7.85E-06,7.85E-06,7.85E-06,7.85E-06,7.68E-06,7.66E-06,7.68E-06,7.68E-06,7.68E-06,7.85E-06,7.85E-06,7.85E-06,7.68E-06,7.68E-06,7.68E-06
,60117,3.97E-05,3.97E-05,3.97E-05,3.97E-05,3.97E-05,3.89E-05,3.88E-05,3.89E-05,3.89E-05,3.89E-05,3.97E-05,3.97E-05,3.97E-05,3.89E-05,3.89E-05,3.89E-05
,60118,0.000103424,0.000103424,0.000103424,0.000103424,0.000103424,0.000101177,0.000100842,0.000101177,0.000101177,0.000101177,0.000103424,0.000103424,0.000103424,0.000101177,0.000101177,0.000101177
,60119,0.000119392,0.000119392,0.000119392,0.000119392,0.000119392,0.000116798,0.000116412,0.000116798,0.000116798,0.000116798,0.000119392,0.000119392,0.000119392,0.000116798,0.000116798,0.000116798
,60120,0.000114884,0.000114884,0.000114884,0.000114884,0.000114884,0.000115684,0.000115378,0.000115684,0.000115684,0.000115684,0.000114884,0.000114884,0.000114884,0.000115684,0.000115684,0.000115684
,60121,0.00011129,0.00011129,0.00011129,0.00011129,0.00011129,0.000112066,0.00011177,0.000112066,0.000112066,0.000112066,0.00011129,0.00011129,0.00011129,0.000112066,0.000112066,0.000112066
,60122,0.000103062,0.000103062,0.000103062,0.000103062,0.000103062,0.000104667,0.000104106,0.000104667,0.000104667,0.000104667,0.000103062,0.000103062,0.000103062,0.000104667,0.000104667,0.000104667
,60123,9.31E-05,9.31E-05,9.31E-05,9.31E-05,9.31E-05,9.45E-05,9.40E-05,9.45E-05,9.45E-05,9.45E-05,9.31E-05,9.31E-05,9.31E-05,9.45E-05,9.45E-05,9.45E-05
,60124,9.14E-05,9.14E-05,9.14E-05,9.14E-05,9.14E-05,9.28E-05,9.24E-05,9.28E-05,9.28E-05,9.28E-05,9.14E-05,9.14E-05,9.14E-05,9.28E-05,9.28E-05,9.28E-05
,60201,0.000100873,0.000100873,0.000100873,0.000100873,0.000100873,0.000102444,0.000101894,0.000102444,0.000102444,0.000102444,0.000100873,0.000100873,0.000100873,0.000102444,0.000102444,0.000102444
,60202,9.97E-05,9.97E-05,9.97E-05,9.97E-05,9.97E-05,0.000101297,0.000100754,0.000101297,0.000101297,0.000101297,9.97E-05,9.97E-05,9.97E-05,0.000101297,0.000101297,0.000101297
,60203,9.95E-05,9.95E-05,9.95E-05,9.95E-05,9.95E-05,0.000101095,0.000100553,0.000101095,0.000101095,0.000101095,9.95E-05,9.95E-05,9.95E-05,0.000101095,0.000101095,0.000101095
,60204,9.96E-05,9.96E-05,9.96E-05,9.96E-05,9.96E-05,0.000101126,0.000100584,0.000101126,0.000101126,0.000101126,9.96E-05,9.96E-05,9.96E-05,0.000101126,0.000101126,0.000101126
,60205,9.97E-05,9.97E-05,9.97E-05,9.97E-05,9.97E-05,0.000101268,0.000100725,0.000101268,0.000101268,0.000101268,9.97E-05,9.97E-05,9.97E-05,0.000101268,0.000101268,0.000101268
,60206,9.56E-05,9.56E-05,9.56E-05,9.56E-05,9.56E-05,9.71E-05,9.66E-05,9.71E-05,9.71E-05,9.71E-05,9.56E-05,9.56E-05,9.56E-05,9.71E-05,9.71E-05,9.71E-05
,60207,2.41E-05,2.41E-05,2.41E-05,2.41E-05,2.41E-05,2.44E-05,2.43E-05,2.44E-05,2.44E-05,2.44E-05,2.41E-05,2.41E-05,2.41E-05,2.44E-05,2.44E-05,2.44E-05
,60208,5.37E-07,5.37E-07,5.37E-07,5.37E-07,5.37E-07,5.41E-07,5.40E-07,5.41E-07,5.41E-07,5.41E-07,5.37E-07,5.37E-07,5.37E-07,5.41E-07,5.41E-07,5.41E-07
,60209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,60210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,60211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,60212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,60213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,60214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,60215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,60216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,60217,1.13E-05,1.13E-05,1.13E-05,1.13E-05,1.13E-05,1.10E-05,1.10E-05,1.10E-05,1.10E-05,1.10E-05,1.13E-05,1.13E-05,1.13E-05,1.10E-05,1.10E-05,1.10E-05
,60218,6.53E-05,6.53E-05,6.53E-05,6.53E-05,6.53E-05,6.39E-05,6.37E-05,6.39E-05,6.39E-05,6.39E-05,6.53E-05,6.53E-05,6.53E-05,6.39E-05,6.39E-05,6.39E-05
,60219,0.000127251,0.000127251,0.000127251,0.000127251,0.000127251,0.000124486,0.000124075,0.000124486,0.000124486,0.000124486,0.000127251,0.000127251,0.000127251,0.000124486,0.000124486,0.000124486
,60220,0.000122979,0.000122979,0.000122979,0.000122979,0.000122979,0.000123836,0.000123509,0.000123836,0.000123836,0.000123836,0.000122979,0.000122979,0.000122979,0.000123836,0.000123836,0.000123836
,60221,0.000120919,0.000120919,0.000120919,0.000120919,0.000120919,0.000121762,0.00012144,0.000121762,0.000121762,0.000121762,0.000120919,0.000120919,0.000120919,0.000121762,0.000121762,0.000121762
,60222,0.000113962,0.000113962,0.000113962,0.000113962,0.000113962,0.000115737,0.000115116,0.000115737,0.000115737,0.000115737,0.000113962,0.000113962,0.000113962,0.000115737,0.000115737,0.000115737
,60223,0.000109187,0.000109187,0.000109187,0.000109187,0.000109187,0.000110887,0.000110293,0.000110887,0.000110887,0.000110887,0.000109187,0.000109187,0.000109187,0.000110887,0.000110887,0.000110887
,60224,0.000104384,0.000104384,0.000104384,0.000104384,0.000104384,0.000106009,0.000105441,0.000106009,0.000106009,0.000106009,0.000104384,0.000104384,0.000104384,0.000106009,0.000106009,0.000106009
,60301,0.000130756,0.000130756,0.000130756,0.000130756,0.000130756,0.000132792,0.00013208,0.000132792,0.000132792,0.000132792,0.000130756,0.000130756,0.000130756,0.000132792,0.000132792,0.000132792
,60302,0.000130516,0.000130516,0.000130516,0.000130516,0.000130516,0.000132548,0.000131837,0.000132548,0.000132548,0.000132548,0.000130516,0.000130516,0.000130516,0.000132548,0.000132548,0.000132548
,60303,0.00013037,0.00013037,0.00013037,0.00013037,0.00013037,0.0001324,0.00013169,0.0001324,0.0001324,0.0001324,0.00013037,0.00013037,0.00013037,0.0001324,0.0001324,0.0001324
,60304,0.000130585,0.000130585,0.000130585,0.000130585,0.000130585,0.000132618,0.000131907,0.000132618,0.000132618,0.000132618,0.000130585,0.000130585,0.000130585,0.000132618,0.000132618,0.000132618
,60305,0.000130617,0.000130617,0.000130617,0.000130617,0.000130617,0.00013265,0.000131939,0.00013265,0.00013265,0.00013265,0.000130617,0.000130617,0.000130617,0.00013265,0.00013265,0.00013265
,60306,0.0001296,0.0001296,0.0001296,0.0001296,0.0001296,0.000131618,0.000130912,0.000131618,0.000131618,0.000131618,0.0001296,0.0001296,0.0001296,0.000131618,0.000131618,0.000131618
,60307,3.07E-05,3.07E-05,3.07E-05,3.07E-05,3.07E-05,3.12E-05,3.11E-05,3.12E-05,3.12E-05,3.12E-05,3.07E-05,3.07E-05,3.07E-05,3.12E-05,3.12E-05,3.12E-05
,60308,8.10E-06,8.10E-06,8.10E-06,8.10E-06,8.10E-06,8.15E-06,8.13E-06,8.15E-06,8.15E-06,8.15E-06,8.10E-06,8.10E-06,8.10E-06,8.15E-06,8.15E-06,8.15E-06
,60309,2.49E-07,2.49E-07,2.49E-07,2.49E-07,2.49E-07,2.51E-07,2.50E-07,2.51E-07,2.51E-07,2.51E-07,2.49E-07,2.49E-07,2.49E-07,2.51E-07,2.51E-07,2.51E-07
,60310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,60311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,60312,1.57E-06,1.57E-06,1.57E-06,1.57E-06,1.57E-06,1.58E-06,1.58E-06,1.58E-06,1.58E-06,1.58E-06,1.57E-06,1.57E-06,1.57E-06,1.58E-06,1.58E-06,1.58E-06
,60313,1.61E-06,1.61E-06,1.61E-06,1.61E-06,1.61E-06,1.62E-06,1.62E-06,1.62E-06,1.62E-06,1.62E-06,1.61E-06,1.61E-06,1.61E-06,1.62E-06,1.62E-06,1.62E-06
,60314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,60315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,60316,1.46E-06,1.46E-06,1.46E-06,1.46E-06,1.46E-06,1.43E-06,1.43E-06,1.43E-06,1.43E-06,1.43E-06,1.46E-06,1.46E-06,1.46E-06,1.43E-06,1.43E-06,1.43E-06
,60317,1.86E-05,1.86E-05,1.86E-05,1.86E-05,1.86E-05,1.82E-05,1.81E-05,1.82E-05,1.82E-05,1.82E-05,1.86E-05,1.86E-05,1.86E-05,1.82E-05,1.82E-05,1.82E-05
,60318,7.75E-05,7.75E-05,7.75E-05,7.75E-05,7.75E-05,7.58E-05,7.56E-05,7.58E-05,7.58E-05,7.58E-05,7.75E-05,7.75E-05,7.75E-05,7.58E-05,7.58E-05,7.58E-05
,60319,0.000182676,0.000182676,0.000182676,0.000182676,0.000182676,0.000178707,0.000178116,0.000178707,0.000178707,0.000178707,0.000182676,0.000182676,0.000182676,0.000178707,0.000178707,0.000178707
,60320,0.000176272,0.000176272,0.000176272,0.000176272,0.000176272,0.0001775,0.000177031,0.0001775,0.0001775,0.0001775,0.000176272,0.000176272,0.000176272,0.0001775,0.0001775,0.0001775
,60321,0.000173702,0.000173702,0.000173702,0.000173702,0.000173702,0.000174912,0.00017445,0.000174912,0.000174912,0.000174912,0.000173702,0.000173702,0.000173702,0.000174912,0.000174912,0.000174912
,60322,0.000159301,0.000159301,0.000159301,0.000159301,0.000159301,0.000161781,0.000160913,0.000161781,0.000161781,0.000161781,0.000159301,0.000159301,0.000159301,0.000161781,0.000161781,0.000161781
,60323,0.000151669,0.000151669,0.000151669,0.000151669,0.000151669,0.00015403,0.000153204,0.00015403,0.00015403,0.00015403,0.000151669,0.000151669,0.000151669,0.00015403,0.00015403,0.00015403
,60324,0.000150394,0.000150394,0.000150394,0.000150394,0.000150394,0.000152735,0.000151916,0.000152735,0.000152735,0.000152735,0.000150394,0.000150394,0.000150394,0.000152735,0.000152735,0.000152735
,60401,0.000151101,0.000151101,0.000151101,0.000151101,0.000151101,0.000153454,0.000152631,0.000153454,0.000153454,0.000153454,0.000151101,0.000151101,0.000151101,0.000153454,0.000153454,0.000153454
,60402,0.00014991,0.00014991,0.00014991,0.00014991,0.00014991,0.000152244,0.000151428,0.000152244,0.000152244,0.000152244,0.00014991,0.00014991,0.00014991,0.000152244,0.000152244,0.000152244
,60403,0.000149119,0.000149119,0.000149119,0.000149119,0.000149119,0.000151441,0.000150629,0.000151441,0.000151441,0.000151441,0.000149119,0.000149119,0.000149119,0.000151441,0.000151441,0.000151441
,60404,0.00014866,0.00014866,0.00014866,0.00014866,0.00014866,0.000150974,0.000150165,0.000150974,0.000150974,0.000150974,0.00014866,0.00014866,0.00014866,0.000150974,0.000150974,0.000150974
,60405,0.000148978,0.000148978,0.000148978,0.000148978,0.000148978,0.000151298,0.000150487,0.000151298,0.000151298,0.000151298,0.000148978,0.000148978,0.000148978,0.000151298,0.000151298,0.000151298
,60406,0.000147969,0.000147969,0.000147969,0.000147969,0.000147969,0.000150273,0.000149467,0.000150273,0.000150273,0.000150273,0.000147969,0.000147969,0.000147969,0.000150273,0.000150273,0.000150273
,60407,3.87E-05,3.87E-05,3.87E-05,3.87E-05,3.87E-05,3.93E-05,3.91E-05,3.93E-05,3.93E-05,3.93E-05,3.87E-05,3.87E-05,3.87E-05,3.93E-05,3.93E-05,3.93E-05
,60408,1.06E-05,1.06E-05,1.06E-05,1.06E-05,1.06E-05,1.07E-05,1.07E-05,1.07E-05,1.07E-05,1.07E-05,1.06E-05,1.06E-05,1.06E-05,1.07E-05,1.07E-05,1.07E-05
,60409,3.12E-06,3.12E-06,3.12E-06,3.12E-06,3.12E-06,3.14E-06,3.13E-06,3.14E-06,3.14E-06,3.14E-06,3.12E-06,3.12E-06,3.12E-06,3.14E-06,3.14E-06,3.14E-06
,60410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,60411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,60412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,60413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,60414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,60415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,60416,8.32E-07,8.32E-07,8.32E-07,8.32E-07,8.32E-07,8.14E-07,8.12E-07,8.14E-07,8.14E-07,8.14E-07,8.32E-07,8.32E-07,8.32E-07,8.14E-07,8.14E-07,8.14E-07
,60417,2.08E-05,2.08E-05,2.08E-05,2.08E-05,2.08E-05,2.04E-05,2.03E-05,2.04E-05,2.04E-05,2.04E-05,2.08E-05,2.08E-05,2.08E-05,2.04E-05,2.04E-05,2.04E-05
,60418,9.92E-05,9.92E-05,9.92E-05,9.92E-05,9.92E-05,9.71E-05,9.68E-05,9.71E-05,9.71E-05,9.71E-05,9.92E-05,9.92E-05,9.92E-05,9.71E-05,9.71E-05,9.71E-05
,60419,0.000179379,0.000179379,0.000179379,0.000179379,0.000179379,0.000175481,0.000174901,0.000175481,0.000175481,0.000175481,0.000179379,0.000179379,0.000179379,0.000175481,0.000175481,0.000175481
,60420,0.000173317,0.000173317,0.000173317,0.000173317,0.000173317,0.000174525,0.000174064,0.000174525,0.000174525,0.000174525,0.000173317,0.000173317,0.000173317,0.000174525,0.000174525,0.000174525
,60421,0.000170024,0.000170024,0.000170024,0.000170024,0.000170024,0.000171208,0.000170756,0.000171208,0.000171208,0.000171208,0.000170024,0.000170024,0.000170024,0.000171208,0.000171208,0.000171208
,60422,0.000155995,0.000155995,0.000155995,0.000155995,0.000155995,0.000158423,0.000157574,0.000158423,0.000158423,0.000158423,0.000155995,0.000155995,0.000155995,0.000158423,0.000158423,0.000158423
,60423,0.000151616,0.000151616,0.000151616,0.000151616,0.000151616,0.000153977,0.000153151,0.000153977,0.000153977,0.000153977,0.000151616,0.000151616,0.000151616,0.000153977,0.000153977,0.000153977
,60424,0.000149589,0.000149589,0.000149589,0.000149589,0.000149589,0.000151917,0.000151103,0.000151917,0.000151917,0.000151917,0.000149589,0.000149589,0.000149589,0.000151917,0.000151917,0.000151917
,60501,0.000139084,0.000139084,0.000139084,0.000139084,0.000139084,0.000141249,0.000140492,0.000141249,0.000141249,0.000141249,0.000139084,0.000139084,0.000139084,0.000141249,0.000141249,0.000141249
,60502,0.000138395,0.000138395,0.000138395,0.000138395,0.000138395,0.00014055,0.000139796,0.00014055,0.00014055,0.00014055,0.000138395,0.000138395,0.000138395,0.00014055,0.00014055,0.00014055
,60503,0.00013846,0.00013846,0.00013846,0.00013846,0.00013846,0.000140616,0.000139862,0.000140616,0.000140616,0.000140616,0.00013846,0.00013846,0.00013846,0.000140616,0.000140616,0.000140616
,60504,0.000138533,0.000138533,0.000138533,0.000138533,0.000138533,0.000140689,0.000139935,0.000140689,0.000140689,0.000140689,0.000138533,0.000138533,0.000138533,0.000140689,0.000140689,0.000140689
,60505,0.000138596,0.000138596,0.000138596,0.000138596,0.000138596,0.000140754,0.000139999,0.000140754,0.000140754,0.000140754,0.000138596,0.000138596,0.000138596,0.000140754,0.000140754,0.000140754
,60506,0.000138089,0.000138089,0.000138089,0.000138089,0.000138089,0.000140239,0.000139487,0.000140239,0.000140239,0.000140239,0.000138089,0.000138089,0.000138089,0.000140239,0.000140239,0.000140239
,60507,3.46E-05,3.46E-05,3.46E-05,3.46E-05,3.46E-05,3.51E-05,3.49E-05,3.51E-05,3.51E-05,3.51E-05,3.46E-05,3.46E-05,3.46E-05,3.51E-05,3.51E-05,3.51E-05
,60508,1.15E-05,1.15E-05,1.15E-05,1.15E-05,1.15E-05,1.16E-05,1.16E-05,1.16E-05,1.16E-05,1.16E-05,1.15E-05,1.15E-05,1.15E-05,1.16E-05,1.16E-05,1.16E-05
,60509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,60510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,60511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,60512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,60513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,60514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,60515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,60516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,60517,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.48E-05,2.42E-05,2.42E-05,2.42E-05,2.42E-05,2.42E-05,2.48E-05,2.48E-05,2.48E-05,2.42E-05,2.42E-05,2.42E-05
,60518,9.83E-05,9.83E-05,9.83E-05,9.83E-05,9.83E-05,9.62E-05,9.59E-05,9.62E-05,9.62E-05,9.62E-05,9.83E-05,9.83E-05,9.83E-05,9.62E-05,9.62E-05,9.62E-05
,60519,0.000177316,0.000177316,0.000177316,0.000177316,0.000177316,0.000173463,0.00017289,0.000173463,0.000173463,0.000173463,0.000177316,0.000177316,0.000177316,0.000173463,0.000173463,0.000173463
,60520,0.000171175,0.000171175,0.000171175,0.000171175,0.000171175,0.000172367,0.000171912,0.000172367,0.000172367,0.000172367,0.000171175,0.000171175,0.000171175,0.000172367,0.000172367,0.000172367
