;,B,B,B,C,C,C,D,D,D,E,E,E,F,F,F,G,G,G,H,H,H,I,I,I,J,J,J,K,K,K,L,L,L,M,M,M,N,N,N,O,O,O,P,P,P,Q,Q,Q
;,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
;,CZ:,1,,CZ:,2,,CZ:,3,,CZ:,4,,CZ:,5,,CZ:,6,,CZ:,7,,CZ:,8,,CZ:,9,,CZ:,10,,CZ:,11,,CZ:,12,,CZ:,13,,CZ:,14,,CZ:,15,,CZ:,16,
;,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane
; MoDaHr,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm
52411,0,103.11,100,0,103.11,100,0,103.11,100,0,103.11,100,0,103.11,100,0.0044369,101.66,100,0.0044369,101.66,100,0.0044369,101.66,100,0.0044369,101.66,100,0.0044369,101.66,100,0,103.11,100,0,103.11,100,0,103.11,100,0.0044369,101.66,100,0.0044369,101.66,100,0.0044369,101.66,100
52412,0,103.11,100,0,103.11,100,0,103.11,100,0,103.11,100,0,103.11,100,0.0860076,101.66,100,0.0860076,101.66,100,0.0860076,101.66,100,0.0860076,101.66,100,0.0860076,101.66,100,0,103.11,100,0,103.11,100,0,103.11,100,0.0860076,101.66,100,0.0860076,101.66,100,0.0860076,101.66,100
52413,0,103.11,100,0,103.11,100,0,103.11,100,0,103.11,100,0,103.11,100,0.1027313,101.66,100,0.1027313,101.66,100,0.1027313,101.66,100,0.1027313,101.66,100,0.1027313,101.66,100,0,103.11,100,0,103.11,100,0,103.11,100,0.1027313,101.66,100,0.1027313,101.66,100,0.1027313,101.66,100
52414,0.0641644,103.11,100,0.0641644,103.11,100,0.0641644,103.11,100,0.0641644,103.11,100,0.0641644,103.11,100,0.1450525,101.66,100,0.1450525,101.66,100,0.1450525,101.66,100,0.1450525,101.66,100,0.1450525,101.66,100,0.0641644,103.11,100,0.0641644,103.11,100,0.0641644,103.11,100,0.1450525,101.66,100,0.1450525,101.66,100,0.1450525,101.66,100
52415,0.1904454,103.11,100,0.1904454,103.11,100,0.1904454,103.11,100,0.1904454,103.11,100,0.1904454,103.11,100,0.283279,101.66,100,0.283279,101.66,100,0.283279,101.66,100,0.283279,101.66,100,0.283279,101.66,100,0.1904454,103.11,100,0.1904454,103.11,100,0.1904454,103.11,100,0.283279,101.66,100,0.283279,101.66,100,0.283279,101.66,100
52416,0.2293536,103.11,100,0.2293536,103.11,100,0.2293536,103.11,100,0.2293536,103.11,100,0.2293536,103.11,100,0.296931,101.66,100,0.296931,101.66,100,0.296931,101.66,100,0.296931,101.66,100,0.296931,101.66,100,0.2293536,103.11,100,0.2293536,103.11,100,0.2293536,103.11,100,0.296931,101.66,100,0.296931,101.66,100,0.296931,101.66,100
52417,1.4140059,103.11,100,1.4140059,103.11,100,1.4140059,103.11,100,1.4140059,103.11,100,1.4140059,103.11,100,1.549502,101.66,100,1.549502,101.66,100,1.549502,101.66,100,1.549502,101.66,100,1.549502,101.66,100,1.4140059,103.11,100,1.4140059,103.11,100,1.4140059,103.11,100,1.549502,101.66,100,1.549502,101.66,100,1.549502,101.66,100
52418,4.2996974,103.11,100,4.2996974,103.11,100,4.2996974,103.11,100,4.2996974,103.11,100,4.2996974,103.11,100,4.259424,101.66,100,4.259424,101.66,100,4.259424,101.66,100,4.259424,101.66,100,4.259424,101.66,100,4.2996974,103.11,100,4.2996974,103.11,100,4.2996974,103.11,100,4.259424,101.66,100,4.259424,101.66,100,4.259424,101.66,100
52419,5.1590908,103.11,100,5.1590908,103.11,100,5.1590908,103.11,100,5.1590908,103.11,100,5.1590908,103.11,100,4.9884408,101.66,100,4.9884408,101.66,100,4.9884408,101.66,100,4.9884408,101.66,100,4.9884408,101.66,100,5.1590908,103.11,100,5.1590908,103.11,100,5.1590908,103.11,100,4.9884408,101.66,100,4.9884408,101.66,100,4.9884408,101.66,100
52420,5.2881022,103.11,100,5.2881022,103.11,100,5.2881022,103.11,100,5.2881022,103.11,100,5.2881022,103.11,100,5.6713821,101.66,100,5.6713821,101.66,100,5.6713821,101.66,100,5.6713821,101.66,100,5.6713821,101.66,100,5.2881022,103.11,100,5.2881022,103.11,100,5.2881022,103.11,100,5.6713821,101.66,100,5.6713821,101.66,100,5.6713821,101.66,100
52421,5.2823001,103.11,100,5.2823001,103.11,100,5.2823001,103.11,100,5.2823001,103.11,100,5.2823001,103.11,100,5.1423671,101.66,100,5.1423671,101.66,100,5.1423671,101.66,100,5.1423671,101.66,100,5.1423671,101.66,100,5.2823001,103.11,100,5.2823001,103.11,100,5.2823001,103.11,100,5.1423671,101.66,100,5.1423671,101.66,100,5.1423671,101.66,100
52422,5.1881013,103.11,100,5.1881013,103.11,100,5.1881013,103.11,100,5.1881013,103.11,100,5.1881013,103.11,100,5.1136979,101.66,100,5.1136979,101.66,100,5.1136979,101.66,100,5.1136979,101.66,100,5.1136979,101.66,100,5.1881013,103.11,100,5.1881013,103.11,100,5.1881013,103.11,100,5.1136979,101.66,100,5.1136979,101.66,100,5.1136979,101.66,100
52423,5.1382715,103.11,100,5.1382715,103.11,100,5.1382715,103.11,100,5.1382715,103.11,100,5.1382715,103.11,100,5.0198404,101.66,100,5.0198404,101.66,100,5.0198404,101.66,100,5.0198404,101.66,100,5.0198404,101.66,100,5.1382715,103.11,100,5.1382715,103.11,100,5.1382715,103.11,100,5.0198404,101.66,100,5.0198404,101.66,100,5.0198404,101.66,100
52424,5.0229121,103.11,100,5.0229121,103.11,100,5.0229121,103.11,100,5.0229121,103.11,100,5.0229121,103.11,100,4.897655,101.66,100,4.897655,101.66,100,4.897655,101.66,100,4.897655,101.66,100,4.897655,101.66,100,5.0229121,103.11,100,5.0229121,103.11,100,5.0229121,103.11,100,4.897655,101.66,100,4.897655,101.66,100,4.897655,101.66,100
52501,5.4000486,103.11,100,5.4000486,103.11,100,5.4000486,103.11,100,5.4000486,103.11,100,5.4000486,103.11,100,5.3358842,101.66,100,5.3358842,101.66,100,5.3358842,101.66,100,5.3358842,101.66,100,5.3358842,101.66,100,5.4000486,103.11,100,5.4000486,103.11,100,5.4000486,103.11,100,5.3358842,101.66,100,5.3358842,101.66,100,5.3358842,101.66,100
52502,5.4652369,103.11,100,5.4652369,103.11,100,5.4652369,103.11,100,5.4652369,103.11,100,5.4652369,103.11,100,5.3297408,101.66,100,5.3297408,101.66,100,5.3297408,101.66,100,5.3297408,101.66,100,5.3297408,101.66,100,5.4652369,103.11,100,5.4652369,103.11,100,5.4652369,103.11,100,5.3297408,101.66,100,5.3297408,101.66,100,5.3297408,101.66,100
52503,5.4887866,103.11,100,5.4887866,103.11,100,5.4887866,103.11,100,5.4887866,103.11,100,5.4887866,103.11,100,5.3246213,101.66,100,5.3246213,101.66,100,5.3246213,101.66,100,5.3246213,101.66,100,5.3246213,101.66,100,5.4887866,103.11,100,5.4887866,103.11,100,5.4887866,103.11,100,5.3246213,101.66,100,5.3246213,101.66,100,5.3246213,101.66,100
52504,5.4939061,103.11,100,5.4939061,103.11,100,5.4939061,103.11,100,5.4939061,103.11,100,5.4939061,103.11,100,5.3191605,101.66,100,5.3191605,101.66,100,5.3191605,101.66,100,5.3191605,101.66,100,5.3191605,101.66,100,5.4939061,103.11,100,5.4939061,103.11,100,5.4939061,103.11,100,5.3191605,101.66,100,5.3191605,101.66,100,5.3191605,101.66,100
52505,5.5113124,103.11,100,5.5113124,103.11,100,5.5113124,103.11,100,5.5113124,103.11,100,5.5113124,103.11,100,5.3256452,101.66,100,5.3256452,101.66,100,5.3256452,101.66,100,5.3256452,101.66,100,5.3256452,101.66,100,5.5113124,103.11,100,5.5113124,103.11,100,5.5113124,103.11,100,5.3256452,101.66,100,5.3256452,101.66,100,5.3256452,101.66,100
52506,5.5044864,103.11,100,5.5044864,103.11,100,5.5044864,103.11,100,5.5044864,103.11,100,5.5044864,103.11,100,5.3290582,101.66,100,5.3290582,101.66,100,5.3290582,101.66,100,5.3290582,101.66,100,5.3290582,101.66,100,5.5044864,103.11,100,5.5044864,103.11,100,5.5044864,103.11,100,5.3290582,101.66,100,5.3290582,101.66,100,5.3290582,101.66,100
52507,5.4976604,103.11,100,5.4976604,103.11,100,5.4976604,103.11,100,5.4976604,103.11,100,5.4976604,103.11,100,5.3218909,101.66,100,5.3218909,101.66,100,5.3218909,101.66,100,5.3218909,101.66,100,5.3218909,101.66,100,5.4976604,103.11,100,5.4976604,103.11,100,5.4976604,103.11,100,5.3218909,101.66,100,5.3218909,101.66,100,5.3218909,101.66,100
52508,4.6044783,103.11,100,4.6044783,103.11,100,4.6044783,103.11,100,4.6044783,103.11,100,4.6044783,103.11,100,4.5058426,101.66,100,4.5058426,101.66,100,4.5058426,101.66,100,4.5058426,101.66,100,4.5058426,101.66,100,4.6044783,103.11,100,4.6044783,103.11,100,4.6044783,103.11,100,4.5058426,101.66,100,4.5058426,101.66,100,4.5058426,101.66,100
52509,2.0723736,103.11,100,2.0723736,103.11,100,2.0723736,103.11,100,2.0723736,103.11,100,2.0723736,103.11,100,2.1355141,101.66,100,2.1355141,101.66,100,2.1355141,101.66,100,2.1355141,101.66,100,2.1355141,101.66,100,2.0723736,103.11,100,2.0723736,103.11,100,2.0723736,103.11,100,2.1355141,101.66,100,2.1355141,101.66,100,2.1355141,101.66,100
52510,0.8180961,103.11,100,0.8180961,103.11,100,0.8180961,103.11,100,0.8180961,103.11,100,0.8180961,103.11,100,0.8778236,101.66,100,0.8778236,101.66,100,0.8778236,101.66,100,0.8778236,101.66,100,0.8778236,101.66,100,0.8180961,103.11,100,0.8180961,103.11,100,0.8180961,103.11,100,0.8778236,101.66,100,0.8778236,101.66,100,0.8778236,101.66,100
52511,0.5808926,103.11,100,0.5808926,103.11,100,0.5808926,103.11,100,0.5808926,103.11,100,0.5808926,103.11,100,0.6641698,101.66,100,0.6641698,101.66,100,0.6641698,101.66,100,0.6641698,101.66,100,0.6641698,101.66,100,0.5808926,103.11,100,0.5808926,103.11,100,0.5808926,103.11,100,0.6641698,101.66,100,0.6641698,101.66,100,0.6641698,101.66,100
52512,0.5863534,103.11,100,0.5863534,103.11,100,0.5863534,103.11,100,0.5863534,103.11,100,0.5863534,103.11,100,0.6645111,101.66,100,0.6645111,101.66,100,0.6645111,101.66,100,0.6645111,101.66,100,0.6645111,101.66,100,0.5863534,103.11,100,0.5863534,103.11,100,0.5863534,103.11,100,0.6645111,101.66,100,0.6645111,101.66,100,0.6645111,101.66,100
52513,0.5856708,103.11,100,0.5856708,103.11,100,0.5856708,103.11,100,0.5856708,103.11,100,0.5856708,103.11,100,0.6651937,101.66,100,0.6651937,101.66,100,0.6651937,101.66,100,0.6651937,101.66,100,0.6651937,101.66,100,0.5856708,103.11,100,0.5856708,103.11,100,0.5856708,103.11,100,0.6651937,101.66,100,0.6651937,101.66,100,0.6651937,101.66,100
52514,0.5860121,103.11,100,0.5860121,103.11,100,0.5860121,103.11,100,0.5860121,103.11,100,0.5860121,103.11,100,0.6669002,101.66,100,0.6669002,101.66,100,0.6669002,101.66,100,0.6669002,101.66,100,0.6669002,101.66,100,0.5860121,103.11,100,0.5860121,103.11,100,0.5860121,103.11,100,0.6669002,101.66,100,0.6669002,101.66,100,0.6669002,101.66,100
52515,0.8256047,103.11,100,0.8256047,103.11,100,0.8256047,103.11,100,0.8256047,103.11,100,0.8256047,103.11,100,0.8767997,101.66,100,0.8767997,101.66,100,0.8767997,101.66,100,0.8767997,101.66,100,0.8767997,101.66,100,0.8256047,103.11,100,0.8256047,103.11,100,0.8256047,103.11,100,0.8767997,101.66,100,0.8767997,101.66,100,0.8767997,101.66,100
52516,1.4856789,103.11,100,1.4856789,103.11,100,1.4856789,103.11,100,1.4856789,103.11,100,1.4856789,103.11,100,1.4904571,101.66,100,1.4904571,101.66,100,1.4904571,101.66,100,1.4904571,101.66,100,1.4904571,101.66,100,1.4856789,103.11,100,1.4856789,103.11,100,1.4856789,103.11,100,1.4904571,101.66,100,1.4904571,101.66,100,1.4904571,101.66,100
52517,3.6071997,103.11,100,3.6071997,103.11,100,3.6071997,103.11,100,3.6071997,103.11,100,3.6071997,103.11,100,3.5054923,101.66,100,3.5054923,101.66,100,3.5054923,101.66,100,3.5054923,101.66,100,3.5054923,101.66,100,3.6071997,103.11,100,3.6071997,103.11,100,3.6071997,103.11,100,3.5054923,101.66,100,3.5054923,101.66,100,3.5054923,101.66,100
52518,5.4993669,103.11,100,5.4993669,103.11,100,5.4993669,103.11,100,5.4993669,103.11,100,5.4993669,103.11,100,5.307215,101.66,100,5.307215,101.66,100,5.307215,101.66,100,5.307215,101.66,100,5.307215,101.66,100,5.4993669,103.11,100,5.4993669,103.11,100,5.4993669,103.11,100,5.307215,101.66,100,5.307215,101.66,100,5.307215,101.66,100
52519,5.628037,103.11,100,5.628037,103.11,100,5.628037,103.11,100,5.628037,103.11,100,5.628037,103.11,100,5.4126767,101.66,100,5.4126767,101.66,100,5.4126767,101.66,100,5.4126767,101.66,100,5.4126767,101.66,100,5.628037,103.11,100,5.628037,103.11,100,5.628037,103.11,100,5.4126767,101.66,100,5.4126767,101.66,100,5.4126767,101.66,100
52520,6.6905039,103.11,100,6.6905039,103.11,100,6.6905039,103.11,100,6.6905039,103.11,100,6.6905039,103.11,100,6.7717333,101.66,100,6.7717333,101.66,100,6.7717333,101.66,100,6.7717333,101.66,100,6.7717333,101.66,100,6.6905039,103.11,100,6.6905039,103.11,100,6.6905039,103.11,100,6.7717333,101.66,100,6.7717333,101.66,100,6.7717333,101.66,100
52521,5.6160915,103.11,100,5.6160915,103.11,100,5.6160915,103.11,100,5.6160915,103.11,100,5.6160915,103.11,100,5.5123363,101.66,100,5.5123363,101.66,100,5.5123363,101.66,100,5.5123363,101.66,100,5.5123363,101.66,100,5.6160915,103.11,100,5.6160915,103.11,100,5.6160915,103.11,100,5.5123363,101.66,100,5.5123363,101.66,100,5.5123363,101.66,100
52522,5.6058525,103.11,100,5.6058525,103.11,100,5.6058525,103.11,100,5.6058525,103.11,100,5.6058525,103.11,100,5.4447589,101.66,100,5.4447589,101.66,100,5.4447589,101.66,100,5.4447589,101.66,100,5.4447589,101.66,100,5.6058525,103.11,100,5.6058525,103.11,100,5.6058525,103.11,100,5.4447589,101.66,100,5.4447589,101.66,100,5.4447589,101.66,100
52523,5.4819606,103.11,100,5.4819606,103.11,100,5.4819606,103.11,100,5.4819606,103.11,100,5.4819606,103.11,100,5.3556796,101.66,100,5.3556796,101.66,100,5.3556796,101.66,100,5.3556796,101.66,100,5.3556796,101.66,100,5.4819606,103.11,100,5.4819606,103.11,100,5.4819606,103.11,100,5.3556796,101.66,100,5.3556796,101.66,100,5.3556796,101.66,100
52524,5.4816193,103.11,100,5.4816193,103.11,100,5.4816193,103.11,100,5.4816193,103.11,100,5.4816193,103.11,100,5.3491949,101.66,100,5.3491949,101.66,100,5.3491949,101.66,100,5.3491949,101.66,100,5.3491949,101.66,100,5.4816193,103.11,100,5.4816193,103.11,100,5.4816193,103.11,100,5.3491949,101.66,100,5.3491949,101.66,100,5.3491949,101.66,100
52601,5.1543126,103.11,100,5.1543126,103.11,100,5.1543126,103.11,100,5.1543126,103.11,100,5.1543126,103.11,100,5.0287142,101.66,100,5.0287142,101.66,100,5.0287142,101.66,100,5.0287142,101.66,100,5.0287142,101.66,100,5.1543126,103.11,100,5.1543126,103.11,100,5.1543126,103.11,100,5.0287142,101.66,100,5.0287142,101.66,100,5.0287142,101.66,100
52602,5.1611386,103.11,100,5.1611386,103.11,100,5.1611386,103.11,100,5.1611386,103.11,100,5.1611386,103.11,100,5.0689876,101.66,100,5.0689876,101.66,100,5.0689876,101.66,100,5.0689876,101.66,100,5.0689876,101.66,100,5.1611386,103.11,100,5.1611386,103.11,100,5.1611386,103.11,100,5.0689876,101.66,100,5.0689876,101.66,100,5.0689876,101.66,100
52603,5.1676233,103.11,100,5.1676233,103.11,100,5.1676233,103.11,100,5.1676233,103.11,100,5.1676233,103.11,100,5.0669398,101.66,100,5.0669398,101.66,100,5.0669398,101.66,100,5.0669398,101.66,100,5.0669398,101.66,100,5.1676233,103.11,100,5.1676233,103.11,100,5.1676233,103.11,100,5.0669398,101.66,100,5.0669398,101.66,100,5.0669398,101.66,100
52604,5.174108,103.11,100,5.174108,103.11,100,5.174108,103.11,100,5.174108,103.11,100,5.174108,103.11,100,5.064892,101.66,100,5.064892,101.66,100,5.064892,101.66,100,5.064892,101.66,100,5.064892,101.66,100,5.174108,103.11,100,5.174108,103.11,100,5.174108,103.11,100,5.064892,101.66,100,5.064892,101.66,100,5.064892,101.66,100
52605,5.1754732,103.11,100,5.1754732,103.11,100,5.1754732,103.11,100,5.1754732,103.11,100,5.1754732,103.11,100,5.0710354,101.66,100,5.0710354,101.66,100,5.0710354,101.66,100,5.0710354,101.66,100,5.0710354,101.66,100,5.1754732,103.11,100,5.1754732,103.11,100,5.1754732,103.11,100,5.0710354,101.66,100,5.0710354,101.66,100,5.0710354,101.66,100
52606,5.1829818,103.11,100,5.1829818,103.11,100,5.1829818,103.11,100,5.1829818,103.11,100,5.1829818,103.11,100,5.1822992,101.66,100,5.1822992,101.66,100,5.1822992,101.66,100,5.1822992,101.66,100,5.1822992,101.66,100,5.1829818,103.11,100,5.1829818,103.11,100,5.1829818,103.11,100,5.1822992,101.66,100,5.1822992,101.66,100,5.1822992,101.66,100
52607,5.1799101,103.11,100,5.1799101,103.11,100,5.1799101,103.11,100,5.1799101,103.11,100,5.1799101,103.11,100,5.177521,101.66,100,5.177521,101.66,100,5.177521,101.66,100,5.177521,101.66,100,5.177521,101.66,100,5.1799101,103.11,100,5.1799101,103.11,100,5.1799101,103.11,100,5.177521,101.66,100,5.177521,101.66,100,5.177521,101.66,100
52608,4.7092574,103.11,100,4.7092574,103.11,100,4.7092574,103.11,100,4.7092574,103.11,100,4.7092574,103.11,100,4.7239333,101.66,100,4.7239333,101.66,100,4.7239333,101.66,100,4.7239333,101.66,100,4.7239333,101.66,100,4.7092574,103.11,100,4.7092574,103.11,100,4.7092574,103.11,100,4.7239333,101.66,100,4.7239333,101.66,100,4.7239333,101.66,100
52609,2.1819309,103.11,100,2.1819309,103.11,100,2.1819309,103.11,100,2.1819309,103.11,100,2.1819309,103.11,100,2.331079,101.66,100,2.331079,101.66,100,2.331079,101.66,100,2.331079,101.66,100,2.331079,101.66,100,2.1819309,103.11,100,2.1819309,103.11,100,2.1819309,103.11,100,2.331079,101.66,100,2.331079,101.66,100,2.331079,101.66,100
52610,1.2266322,103.11,100,1.2266322,103.11,100,1.2266322,103.11,100,1.2266322,103.11,100,1.2266322,103.11,100,1.3884084,101.66,100,1.3884084,101.66,100,1.3884084,101.66,100,1.3884084,101.66,100,1.3884084,101.66,100,1.2266322,103.11,100,1.2266322,103.11,100,1.2266322,103.11,100,1.3884084,101.66,100,1.3884084,101.66,100,1.3884084,101.66,100
52611,0.9327729,103.11,100,0.9327729,103.11,100,0.9327729,103.11,100,0.9327729,103.11,100,0.9327729,103.11,100,1.0399411,101.66,100,1.0399411,101.66,100,1.0399411,101.66,100,1.0399411,101.66,100,1.0399411,101.66,100,0.9327729,103.11,100,0.9327729,103.11,100,0.9327729,103.11,100,1.0399411,101.66,100,1.0399411,101.66,100,1.0399411,101.66,100
52612,0.8228743,103.11,100,0.8228743,103.11,100,0.8228743,103.11,100,0.8228743,103.11,100,0.8228743,103.11,100,0.9023972,101.66,100,0.9023972,101.66,100,0.9023972,101.66,100,0.9023972,101.66,100,0.9023972,101.66,100,0.8228743,103.11,100,0.8228743,103.11,100,0.8228743,103.11,100,0.9023972,101.66,100,0.9023972,101.66,100,0.9023972,101.66,100
52613,0.9457423,103.11,100,0.9457423,103.11,100,0.9457423,103.11,100,0.9457423,103.11,100,0.9457423,103.11,100,1.0570061,101.66,100,1.0570061,101.66,100,1.0570061,101.66,100,1.0570061,101.66,100,1.0570061,101.66,100,0.9457423,103.11,100,0.9457423,103.11,100,0.9457423,103.11,100,1.0570061,101.66,100,1.0570061,101.66,100,1.0570061,101.66,100
52614,1.2239018,103.11,100,1.2239018,103.11,100,1.2239018,103.11,100,1.2239018,103.11,100,1.2239018,103.11,100,1.3611044,101.66,100,1.3611044,101.66,100,1.3611044,101.66,100,1.3611044,101.66,100,1.3611044,101.66,100,1.2239018,103.11,100,1.2239018,103.11,100,1.2239018,103.11,100,1.3611044,101.66,100,1.3611044,101.66,100,1.3611044,101.66,100
52615,1.696261,103.11,100,1.696261,103.11,100,1.696261,103.11,100,1.696261,103.11,100,1.696261,103.11,100,1.8648632,101.66,100,1.8648632,101.66,100,1.8648632,101.66,100,1.8648632,101.66,100,1.8648632,101.66,100,1.696261,103.11,100,1.696261,103.11,100,1.696261,103.11,100,1.8648632,101.66,100,1.8648632,101.66,100,1.8648632,101.66,100
52616,2.2498496,103.11,100,2.2498496,103.11,100,2.2498496,103.11,100,2.2498496,103.11,100,2.2498496,103.11,100,2.3740828,101.66,100,2.3740828,101.66,100,2.3740828,101.66,100,2.3740828,101.66,100,2.3740828,101.66,100,2.2498496,103.11,100,2.2498496,103.11,100,2.2498496,103.11,100,2.3740828,101.66,100,2.3740828,101.66,100,2.3740828,101.66,100
52617,4.1594231,103.11,100,4.1594231,103.11,100,4.1594231,103.11,100,4.1594231,103.11,100,4.1594231,103.11,100,4.0880914,101.66,100,4.0880914,101.66,100,4.0880914,101.66,100,4.0880914,101.66,100,4.0880914,101.66,100,4.1594231,103.11,100,4.1594231,103.11,100,4.1594231,103.11,100,4.0880914,101.66,100,4.0880914,101.66,100,4.0880914,101.66,100
52618,5.22189,103.11,100,5.22189,103.11,100,5.22189,103.11,100,5.22189,103.11,100,5.22189,103.11,100,5.0720593,101.66,100,5.0720593,101.66,100,5.0720593,101.66,100,5.0720593,101.66,100,5.0720593,101.66,100,5.22189,103.11,100,5.22189,103.11,100,5.22189,103.11,100,5.0720593,101.66,100,5.0720593,101.66,100,5.0720593,101.66,100
52619,5.583668,103.11,100,5.583668,103.11,100,5.583668,103.11,100,5.583668,103.11,100,5.583668,103.11,100,5.515408,101.66,100,5.515408,101.66,100,5.515408,101.66,100,5.515408,101.66,100,5.515408,101.66,100,5.583668,103.11,100,5.583668,103.11,100,5.583668,103.11,100,5.515408,101.66,100,5.515408,101.66,100,5.515408,101.66,100
52620,6.9150793,103.11,100,6.9150793,103.11,100,6.9150793,103.11,100,6.9150793,103.11,100,6.9150793,103.11,100,6.8877753,101.66,100,6.8877753,101.66,100,6.8877753,101.66,100,6.8877753,101.66,100,6.8877753,101.66,100,6.9150793,103.11,100,6.9150793,103.11,100,6.9150793,103.11,100,6.8877753,101.66,100,6.8877753,101.66,100,6.8877753,101.66,100
52621,6.6601282,103.11,100,6.6601282,103.11,100,6.6601282,103.11,100,6.6601282,103.11,100,6.6601282,103.11,100,6.549547,101.66,100,6.549547,101.66,100,6.549547,101.66,100,6.549547,101.66,100,6.549547,101.66,100,6.6601282,103.11,100,6.6601282,103.11,100,6.6601282,103.11,100,6.549547,101.66,100,6.549547,101.66,100,6.549547,101.66,100
52622,5.863534,103.11,100,5.863534,103.11,100,5.863534,103.11,100,5.863534,103.11,100,5.863534,103.11,100,5.8420321,101.66,100,5.8420321,101.66,100,5.8420321,101.66,100,5.8420321,101.66,100,5.8420321,101.66,100,5.863534,103.11,100,5.863534,103.11,100,5.863534,103.11,100,5.8420321,101.66,100,5.8420321,101.66,100,5.8420321,101.66,100
52623,5.3048259,103.11,100,5.3048259,103.11,100,5.3048259,103.11,100,5.3048259,103.11,100,5.3048259,103.11,100,5.2365659,101.66,100,5.2365659,101.66,100,5.2365659,101.66,100,5.2365659,101.66,100,5.2365659,101.66,100,5.3048259,103.11,100,5.3048259,103.11,100,5.3048259,103.11,100,5.2365659,101.66,100,5.2365659,101.66,100,5.2365659,101.66,100
52624,5.1727428,103.11,100,5.1727428,103.11,100,5.1727428,103.11,100,5.1727428,103.11,100,5.1727428,103.11,100,5.064892,101.66,100,5.064892,101.66,100,5.064892,101.66,100,5.064892,101.66,100,5.064892,101.66,100,5.1727428,103.11,100,5.1727428,103.11,100,5.1727428,103.11,100,5.064892,101.66,100,5.064892,101.66,100,5.064892,101.66,100
52701,4.382292,103.11,100,4.382292,103.11,100,4.382292,103.11,100,4.382292,103.11,100,4.382292,103.11,100,4.3358752,101.66,100,4.3358752,101.66,100,4.3358752,101.66,100,4.3358752,101.66,100,4.3358752,101.66,100,4.382292,103.11,100,4.382292,103.11,100,4.382292,103.11,100,4.3358752,101.66,100,4.3358752,101.66,100,4.3358752,101.66,100
52702,4.382292,103.11,100,4.382292,103.11,100,4.382292,103.11,100,4.382292,103.11,100,4.382292,103.11,100,4.3358752,101.66,100,4.3358752,101.66,100,4.3358752,101.66,100,4.3358752,101.66,100,4.3358752,101.66,100,4.382292,103.11,100,4.382292,103.11,100,4.382292,103.11,100,4.3358752,101.66,100,4.3358752,101.66,100,4.3358752,101.66,100
52703,4.3358752,103.11,100,4.3358752,103.11,100,4.3358752,103.11,100,4.3358752,103.11,100,4.3358752,103.11,100,4.2891171,101.66,100,4.2891171,101.66,100,4.2891171,101.66,100,4.2891171,101.66,100,4.2891171,101.66,100,4.3358752,103.11,100,4.3358752,103.11,100,4.3358752,103.11,100,4.2891171,101.66,100,4.2891171,101.66,100,4.2891171,101.66,100
52704,4.3358752,103.11,100,4.3358752,103.11,100,4.3358752,103.11,100,4.3358752,103.11,100,4.3358752,103.11,100,4.3164211,101.66,100,4.3164211,101.66,100,4.3164211,101.66,100,4.3164211,101.66,100,4.3164211,101.66,100,4.3358752,103.11,100,4.3358752,103.11,100,4.3358752,103.11,100,4.3164211,101.66,100,4.3164211,101.66,100,4.3164211,101.66,100
