; Use with 2009 calendar year and updated CEC weather data,,,,,,,,,,,,,,,,
; Version ID: 2019 TDV CARBON ONLY,,,,,,,,,,,,,,,,
; MoDaHr,CZ1 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ2 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ3 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ4 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ5 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ6 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ7 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ8 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ9 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ10 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ11 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ12 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ13 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ14 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ15 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ16 Electricity Long-Run Carbon Emission Factors (ton/MWh)
101301,0.240901161,0.240901161,0.240901161,0.240901161,0.240901161,0.243695986,0.243695986,0.243695986,0.243695986,0.243695986,0.240901161,0.240901161,0.240901161,0.243695986,0.243695986,0.243695986
101302,0.238371431,0.238371431,0.238371431,0.238371431,0.238371431,0.23694967,0.23694967,0.23694967,0.23694967,0.23694967,0.238371431,0.238371431,0.238371431,0.23694967,0.23694967,0.23694967
101303,0.237347666,0.237347666,0.237347666,0.237347666,0.237347666,0.234355821,0.234355821,0.234355821,0.234355821,0.234355821,0.237347666,0.237347666,0.237347666,0.234355821,0.234355821,0.234355821
101304,0.237293931,0.237293931,0.237293931,0.237293931,0.237293931,0.233627088,0.233627088,0.233627088,0.233627088,0.233627088,0.237293931,0.237293931,0.237293931,0.233627088,0.233627088,0.233627088
101305,0.239069729,0.239069729,0.239069729,0.239069729,0.239069729,0.235690625,0.235690625,0.235690625,0.235690625,0.235690625,0.239069729,0.239069729,0.239069729,0.235690625,0.235690625,0.235690625
101306,0.241779629,0.241779629,0.241779629,0.241779629,0.241779629,0.241039645,0.241039645,0.241039645,0.241039645,0.241039645,0.241779629,0.241779629,0.241779629,0.241039645,0.241039645,0.241039645
101307,0.241806764,0.241806764,0.241806764,0.241806764,0.241806764,0.246690123,0.246690123,0.246690123,0.246690123,0.246690123,0.241806764,0.241806764,0.241806764,0.246690123,0.246690123,0.246690123
101308,0.241835277,0.241835277,0.241835277,0.241835277,0.241835277,0.243533912,0.243533912,0.243533912,0.243533912,0.243533912,0.241835277,0.241835277,0.241835277,0.243533912,0.243533912,0.243533912
101309,0.079982918,0.079982918,0.079982918,0.079982918,0.079982918,0.068219611,0.068219611,0.068219611,0.068219611,0.068219611,0.079982918,0.079982918,0.079982918,0.068219611,0.068219611,0.068219611
101310,0.078440648,0.078440648,0.078440648,0.078440648,0.078440648,0.066578525,0.066578525,0.066578525,0.066578525,0.066578525,0.078440648,0.078440648,0.078440648,0.066578525,0.066578525,0.066578525
101311,0.078293808,0.078293808,0.078293808,0.078293808,0.078293808,0.076790571,0.076790571,0.076790571,0.076790571,0.076790571,0.078293808,0.078293808,0.078293808,0.076790571,0.076790571,0.076790571
101312,0.078503777,0.078503777,0.078503777,0.078503777,0.078503777,0.078690234,0.078690234,0.078690234,0.078690234,0.078690234,0.078503777,0.078503777,0.078503777,0.078690234,0.078690234,0.078690234
101313,0.232091585,0.232091585,0.232091585,0.232091585,0.232091585,0.080866967,0.080866967,0.080866967,0.080866967,0.080866967,0.232091585,0.232091585,0.232091585,0.080866967,0.080866967,0.080866967
101314,0.234642802,0.234642802,0.234642802,0.234642802,0.234642802,0.081341087,0.081341087,0.081341087,0.081341087,0.081341087,0.234642802,0.234642802,0.234642802,0.081341087,0.081341087,0.081341087
101315,0.241237053,0.241237053,0.241237053,0.241237053,0.241237053,0.232743762,0.232743762,0.232743762,0.232743762,0.232743762,0.241237053,0.241237053,0.241237053,0.232743762,0.232743762,0.232743762
101316,0.242975145,0.242975145,0.242975145,0.242975145,0.242975145,0.245546115,0.245546115,0.245546115,0.245546115,0.245546115,0.242975145,0.242975145,0.242975145,0.245546115,0.245546115,0.245546115
101317,0.246177302,0.246177302,0.246177302,0.246177302,0.246177302,0.250601925,0.250601925,0.250601925,0.250601925,0.250601925,0.246177302,0.246177302,0.246177302,0.250601925,0.250601925,0.250601925
101318,0.26098846,0.26098846,0.26098846,0.26098846,0.26098846,0.276539941,0.276539941,0.276539941,0.276539941,0.276539941,0.26098846,0.26098846,0.26098846,0.276539941,0.276539941,0.276539941
101319,0.260991159,0.260991159,0.260991159,0.260991159,0.260991159,0.312662356,0.312662356,0.312662356,0.312662356,0.312662356,0.260991159,0.260991159,0.260991159,0.312662356,0.312662356,0.312662356
101320,0.260917903,0.260917903,0.260917903,0.260917903,0.260917903,0.310252142,0.310252142,0.310252142,0.310252142,0.310252142,0.260917903,0.260917903,0.260917903,0.310252142,0.310252142,0.310252142
101321,0.260631348,0.260631348,0.260631348,0.260631348,0.260631348,0.296486615,0.296486615,0.296486615,0.296486615,0.296486615,0.260631348,0.260631348,0.260631348,0.296486615,0.296486615,0.296486615
101322,0.251899838,0.251899838,0.251899838,0.251899838,0.251899838,0.264581539,0.264581539,0.264581539,0.264581539,0.264581539,0.251899838,0.251899838,0.251899838,0.264581539,0.264581539,0.264581539
101323,0.24314932,0.24314932,0.24314932,0.24314932,0.24314932,0.249791305,0.249791305,0.249791305,0.249791305,0.249791305,0.24314932,0.24314932,0.24314932,0.249791305,0.249791305,0.249791305
101324,0.241859539,0.241859539,0.241859539,0.241859539,0.241859539,0.245379113,0.245379113,0.245379113,0.245379113,0.245379113,0.241859539,0.241859539,0.241859539,0.245379113,0.245379113,0.245379113
101401,0.247394489,0.247394489,0.247394489,0.247394489,0.247394489,0.245076007,0.245076007,0.245076007,0.245076007,0.245076007,0.247394489,0.247394489,0.247394489,0.245076007,0.245076007,0.245076007
101402,0.245412221,0.245412221,0.245412221,0.245412221,0.245412221,0.242321596,0.242321596,0.242321596,0.242321596,0.242321596,0.245412221,0.245412221,0.245412221,0.242321596,0.242321596,0.242321596
101403,0.243964331,0.243964331,0.243964331,0.243964331,0.243964331,0.240464817,0.240464817,0.240464817,0.240464817,0.240464817,0.243964331,0.243964331,0.243964331,0.240464817,0.240464817,0.240464817
101404,0.243706226,0.243706226,0.243706226,0.243706226,0.243706226,0.240240479,0.240240479,0.240240479,0.240240479,0.240240479,0.243706226,0.243706226,0.243706226,0.240240479,0.240240479,0.240240479
101405,0.244867538,0.244867538,0.244867538,0.244867538,0.244867538,0.241652834,0.241652834,0.241652834,0.241652834,0.241652834,0.244867538,0.244867538,0.244867538,0.241652834,0.241652834,0.241652834
101406,0.249250173,0.249250173,0.249250173,0.249250173,0.249250173,0.247129622,0.247129622,0.247129622,0.247129622,0.247129622,0.249250173,0.249250173,0.249250173,0.247129622,0.247129622,0.247129622
101407,0.250286175,0.250286175,0.250286175,0.250286175,0.250286175,0.251188714,0.251188714,0.251188714,0.251188714,0.251188714,0.250286175,0.250286175,0.250286175,0.251188714,0.251188714,0.251188714
101408,0.250318038,0.250318038,0.250318038,0.250318038,0.250318038,0.250030162,0.250030162,0.250030162,0.250030162,0.250030162,0.250318038,0.250318038,0.250318038,0.250030162,0.250030162,0.250030162
101409,0.245228436,0.245228436,0.245228436,0.245228436,0.245228436,0.078862756,0.078862756,0.078862756,0.078862756,0.078862756,0.245228436,0.245228436,0.245228436,0.078862756,0.078862756,0.078862756
101410,0.2367323,0.2367323,0.2367323,0.2367323,0.2367323,0.065328515,0.065328515,0.065328515,0.065328515,0.065328515,0.2367323,0.2367323,0.2367323,0.065328515,0.065328515,0.065328515
101411,0.244757379,0.244757379,0.244757379,0.244757379,0.244757379,0.067753987,0.067753987,0.067753987,0.067753987,0.067753987,0.244757379,0.244757379,0.244757379,0.067753987,0.067753987,0.067753987
101412,0.245184242,0.245184242,0.245184242,0.245184242,0.245184242,0.22892702,0.22892702,0.22892702,0.22892702,0.22892702,0.245184242,0.245184242,0.245184242,0.22892702,0.22892702,0.22892702
101413,0.245612874,0.245612874,0.245612874,0.245612874,0.245612874,0.238671668,0.238671668,0.238671668,0.238671668,0.238671668,0.245612874,0.245612874,0.245612874,0.238671668,0.238671668,0.238671668
101414,0.246422898,0.246422898,0.246422898,0.246422898,0.246422898,0.243943444,0.243943444,0.243943444,0.243943444,0.243943444,0.246422898,0.246422898,0.246422898,0.243943444,0.243943444,0.243943444
101415,0.247826722,0.247826722,0.247826722,0.247826722,0.247826722,0.248344261,0.248344261,0.248344261,0.248344261,0.248344261,0.247826722,0.247826722,0.247826722,0.248344261,0.248344261,0.248344261
101416,0.250423994,0.250423994,0.250423994,0.250423994,0.250423994,0.252944872,0.252944872,0.252944872,0.252944872,0.252944872,0.250423994,0.250423994,0.250423994,0.252944872,0.252944872,0.252944872
101417,0.252261226,0.252261226,0.252261226,0.252261226,0.252261226,0.264462306,0.264462306,0.264462306,0.264462306,0.264462306,0.252261226,0.252261226,0.252261226,0.264462306,0.264462306,0.264462306
101418,0.276612973,0.276612973,0.276612973,0.276612973,0.276612973,0.307665993,0.307665993,0.307665993,0.307665993,0.307665993,0.276612973,0.276612973,0.276612973,0.307665993,0.307665993,0.307665993
101419,0.276617013,0.276617013,0.276617013,0.276617013,0.276617013,0.355784318,0.355784318,0.355784318,0.355784318,0.355784318,0.276617013,0.276617013,0.276617013,0.355784318,0.355784318,0.355784318
101420,0.276560895,0.276560895,0.276560895,0.276560895,0.276560895,0.345431741,0.345431741,0.345431741,0.345431741,0.345431741,0.276560895,0.276560895,0.276560895,0.345431741,0.345431741,0.345431741
101421,0.276544202,0.276544202,0.276544202,0.276544202,0.276544202,0.328313588,0.328313588,0.328313588,0.328313588,0.328313588,0.276544202,0.276544202,0.276544202,0.328313588,0.328313588,0.328313588
101422,0.271013191,0.271013191,0.271013191,0.271013191,0.271013191,0.285626757,0.285626757,0.285626757,0.285626757,0.285626757,0.271013191,0.271013191,0.271013191,0.285626757,0.285626757,0.285626757
101423,0.251652884,0.251652884,0.251652884,0.251652884,0.251652884,0.257314712,0.257314712,0.257314712,0.257314712,0.257314712,0.251652884,0.251652884,0.251652884,0.257314712,0.257314712,0.257314712
101424,0.25063319,0.25063319,0.25063319,0.25063319,0.25063319,0.251196015,0.251196015,0.251196015,0.251196015,0.251196015,0.25063319,0.25063319,0.25063319,0.251196015,0.251196015,0.251196015
101501,0.245678761,0.245678761,0.245678761,0.245678761,0.245678761,0.242851702,0.242851702,0.242851702,0.242851702,0.242851702,0.245678761,0.245678761,0.245678761,0.242851702,0.242851702,0.242851702
101502,0.241853616,0.241853616,0.241853616,0.241853616,0.241853616,0.238656944,0.238656944,0.238656944,0.238656944,0.238656944,0.241853616,0.241853616,0.241853616,0.238656944,0.238656944,0.238656944
101503,0.239477653,0.239477653,0.239477653,0.239477653,0.239477653,0.236184158,0.236184158,0.236184158,0.236184158,0.236184158,0.239477653,0.239477653,0.239477653,0.236184158,0.236184158,0.236184158
101504,0.239190829,0.239190829,0.239190829,0.239190829,0.239190829,0.235554468,0.235554468,0.235554468,0.235554468,0.235554468,0.239190829,0.239190829,0.239190829,0.235554468,0.235554468,0.235554468
101505,0.241781088,0.241781088,0.241781088,0.241781088,0.241781088,0.238545208,0.238545208,0.238545208,0.238545208,0.238545208,0.241781088,0.241781088,0.241781088,0.238545208,0.238545208,0.238545208
101506,0.245643135,0.245643135,0.245643135,0.245643135,0.245643135,0.243079751,0.243079751,0.243079751,0.243079751,0.243079751,0.245643135,0.245643135,0.245643135,0.243079751,0.243079751,0.243079751
101507,0.253745517,0.253745517,0.253745517,0.253745517,0.253745517,0.255703369,0.255703369,0.255703369,0.255703369,0.255703369,0.253745517,0.253745517,0.253745517,0.255703369,0.255703369,0.255703369
101508,0.253784374,0.253784374,0.253784374,0.253784374,0.253784374,0.253947919,0.253947919,0.253947919,0.253947919,0.253947919,0.253784374,0.253784374,0.253784374,0.253947919,0.253947919,0.253947919
101509,0.232912597,0.232912597,0.232912597,0.232912597,0.232912597,0.07871121,0.07871121,0.07871121,0.07871121,0.07871121,0.232912597,0.232912597,0.232912597,0.07871121,0.07871121,0.07871121
101510,0.229299648,0.229299648,0.229299648,0.229299648,0.229299648,0.077491117,0.077491117,0.077491117,0.077491117,0.077491117,0.229299648,0.229299648,0.229299648,0.077491117,0.077491117,0.077491117
101511,0.078948297,0.078948297,0.078948297,0.078948297,0.078948297,0.065974143,0.065974143,0.065974143,0.065974143,0.065974143,0.078948297,0.078948297,0.078948297,0.065974143,0.065974143,0.065974143
101512,0.077803119,0.077803119,0.077803119,0.077803119,0.077803119,0.065404433,0.065404433,0.065404433,0.065404433,0.065404433,0.077803119,0.077803119,0.077803119,0.065404433,0.065404433,0.065404433
101513,0.065908069,0.065908069,0.065908069,0.065908069,0.065908069,0.053963924,0.053963924,0.053963924,0.053963924,0.053963924,0.065908069,0.065908069,0.065908069,0.053963924,0.053963924,0.053963924
101514,0.066702032,0.066702032,0.066702032,0.066702032,0.066702032,0.066094471,0.066094471,0.066094471,0.066094471,0.066094471,0.066702032,0.066702032,0.066702032,0.066094471,0.066094471,0.066094471
101515,0.079114747,0.079114747,0.079114747,0.079114747,0.079114747,0.078076573,0.078076573,0.078076573,0.078076573,0.078076573,0.079114747,0.079114747,0.079114747,0.078076573,0.078076573,0.078076573
101516,0.234877063,0.234877063,0.234877063,0.234877063,0.234877063,0.231005724,0.231005724,0.231005724,0.231005724,0.231005724,0.234877063,0.234877063,0.234877063,0.231005724,0.231005724,0.231005724
101517,0.24653925,0.24653925,0.24653925,0.24653925,0.24653925,0.249673018,0.249673018,0.249673018,0.249673018,0.249673018,0.24653925,0.24653925,0.24653925,0.249673018,0.249673018,0.249673018
101518,0.274537624,0.274537624,0.274537624,0.274537624,0.274537624,0.287681792,0.287681792,0.287681792,0.287681792,0.287681792,0.274537624,0.274537624,0.274537624,0.287681792,0.287681792,0.287681792
101519,0.274552452,0.274552452,0.274552452,0.274552452,0.274552452,0.329377893,0.329377893,0.329377893,0.329377893,0.329377893,0.274552452,0.274552452,0.274552452,0.329377893,0.329377893,0.329377893
101520,0.274502767,0.274502767,0.274502767,0.274502767,0.274502767,0.33609768,0.33609768,0.33609768,0.33609768,0.33609768,0.274502767,0.274502767,0.274502767,0.33609768,0.33609768,0.33609768
101521,0.274506364,0.274506364,0.274506364,0.274506364,0.274506364,0.329367946,0.329367946,0.329367946,0.329367946,0.329367946,0.274506364,0.274506364,0.274506364,0.329367946,0.329367946,0.329367946
101522,0.274534276,0.274534276,0.274534276,0.274534276,0.274534276,0.304325375,0.304325375,0.304325375,0.304325375,0.304325375,0.274534276,0.274534276,0.274534276,0.304325375,0.304325375,0.304325375
101523,0.274004472,0.274004472,0.274004472,0.274004472,0.274004472,0.278671042,0.278671042,0.278671042,0.278671042,0.278671042,0.274004472,0.274004472,0.274004472,0.278671042,0.278671042,0.278671042
101524,0.260083357,0.260083357,0.260083357,0.260083357,0.260083357,0.263761951,0.263761951,0.263761951,0.263761951,0.263761951,0.260083357,0.260083357,0.260083357,0.263761951,0.263761951,0.263761951
101601,0.264844798,0.264844798,0.264844798,0.264844798,0.264844798,0.262564844,0.262564844,0.262564844,0.262564844,0.262564844,0.264844798,0.264844798,0.264844798,0.262564844,0.262564844,0.262564844
101602,0.259005477,0.259005477,0.259005477,0.259005477,0.259005477,0.2560659,0.2560659,0.2560659,0.2560659,0.2560659,0.259005477,0.259005477,0.259005477,0.2560659,0.2560659,0.2560659
101603,0.251541667,0.251541667,0.251541667,0.251541667,0.251541667,0.247936444,0.247936444,0.247936444,0.247936444,0.247936444,0.251541667,0.251541667,0.251541667,0.247936444,0.247936444,0.247936444
101604,0.251632677,0.251632677,0.251632677,0.251632677,0.251632677,0.247379194,0.247379194,0.247379194,0.247379194,0.247379194,0.251632677,0.251632677,0.251632677,0.247379194,0.247379194,0.247379194
101605,0.259201482,0.259201482,0.259201482,0.259201482,0.259201482,0.254557963,0.254557963,0.254557963,0.254557963,0.254557963,0.259201482,0.259201482,0.259201482,0.254557963,0.254557963,0.254557963
101606,0.265697773,0.265697773,0.265697773,0.265697773,0.265697773,0.263585145,0.263585145,0.263585145,0.263585145,0.263585145,0.265697773,0.265697773,0.265697773,0.263585145,0.263585145,0.263585145
101607,0.271042078,0.271042078,0.271042078,0.271042078,0.271042078,0.273533623,0.273533623,0.273533623,0.273533623,0.273533623,0.271042078,0.271042078,0.271042078,0.273533623,0.273533623,0.273533623
101608,0.27120448,0.27120448,0.27120448,0.27120448,0.27120448,0.271158833,0.271158833,0.271158833,0.271158833,0.271158833,0.27120448,0.27120448,0.27120448,0.271158833,0.271158833,0.271158833
101609,0.235470949,0.235470949,0.235470949,0.235470949,0.235470949,0.229394487,0.229394487,0.229394487,0.229394487,0.229394487,0.235470949,0.235470949,0.235470949,0.229394487,0.229394487,0.229394487
101610,0.068008602,0.068008602,0.068008602,0.068008602,0.068008602,0.066268747,0.066268747,0.066268747,0.066268747,0.066268747,0.068008602,0.068008602,0.068008602,0.066268747,0.066268747,0.066268747
101611,0.068058565,0.068058565,0.068058565,0.068058565,0.068058565,0.206084713,0.206084713,0.206084713,0.206084713,0.206084713,0.068058565,0.068058565,0.068058565,0.206084713,0.206084713,0.206084713
101612,0.055573169,0.055573169,0.055573169,0.055573169,0.055573169,0.055158725,0.055158725,0.055158725,0.055158725,0.055158725,0.055573169,0.055573169,0.055573169,0.055158725,0.055158725,0.055158725
101613,0.066675857,0.066675857,0.066675857,0.066675857,0.066675857,0.216386976,0.216386976,0.216386976,0.216386976,0.216386976,0.066675857,0.066675857,0.066675857,0.216386976,0.216386976,0.216386976
101614,0.232746724,0.232746724,0.232746724,0.232746724,0.232746724,0.22546686,0.22546686,0.22546686,0.22546686,0.22546686,0.232746724,0.232746724,0.232746724,0.22546686,0.22546686,0.22546686
101615,0.240132479,0.240132479,0.240132479,0.240132479,0.240132479,0.243869761,0.243869761,0.243869761,0.243869761,0.243869761,0.240132479,0.240132479,0.240132479,0.243869761,0.243869761,0.243869761
101616,0.252471759,0.252471759,0.252471759,0.252471759,0.252471759,0.255052761,0.255052761,0.255052761,0.255052761,0.255052761,0.252471759,0.252471759,0.252471759,0.255052761,0.255052761,0.255052761
101617,0.270319798,0.270319798,0.270319798,0.270319798,0.270319798,0.272097905,0.272097905,0.272097905,0.272097905,0.272097905,0.270319798,0.270319798,0.270319798,0.272097905,0.272097905,0.272097905
101618,0.287705396,0.287705396,0.287705396,0.287705396,0.287705396,0.298378308,0.298378308,0.298378308,0.298378308,0.298378308,0.287705396,0.287705396,0.287705396,0.298378308,0.298378308,0.298378308
101619,0.296069471,0.296069471,0.296069471,0.296069471,0.296069471,0.33783509,0.33783509,0.33783509,0.33783509,0.33783509,0.296069471,0.296069471,0.296069471,0.33783509,0.33783509,0.33783509
101620,0.295992201,0.295992201,0.295992201,0.295992201,0.295992201,0.338256451,0.338256451,0.338256451,0.338256451,0.338256451,0.295992201,0.295992201,0.295992201,0.338256451,0.338256451,0.338256451
