; Use with 2009 calendar year and updated CEC weather data,,,,,,,,,,,,,,,,
; Version ID: 2019 TDV RESOLVE GHG Only,,,,,,,,,,,,,,,,
; MoDaHr,Electricity TDV (CZ1; kBtu/kWh),Electricity TDV (CZ2; kBtu/kWh),Electricity TDV (CZ3; kBtu/kWh),Electricity TDV (CZ4; kBtu/kWh),Electricity TDV (CZ5; kBtu/kWh),Electricity TDV (CZ6; kBtu/kWh),Electricity TDV (CZ7; kBtu/kWh),Electricity TDV (CZ8; kBtu/kWh),Electricity TDV (CZ9; kBtu/kWh),Electricity TDV (CZ10; kBtu/kWh),Electricity TDV (CZ11; kBtu/kWh),Electricity TDV (CZ12; kBtu/kWh),Electricity TDV (CZ13; kBtu/kWh),Electricity TDV (CZ14; kBtu/kWh),Electricity TDV (CZ15; kBtu/kWh),Electricity TDV (CZ16; kBtu/kWh)
10606,4.481253135,4.481253135,4.481253135,4.481253135,4.481253135,4.419315674,4.419315674,4.419315674,4.419315674,4.419315674,4.481253135,4.481253135,4.481253135,4.419315674,4.419315674,4.419315674
10607,4.500460354,4.500460354,4.500460354,4.500460354,4.500460354,4.611159909,4.611159909,4.611159909,4.611159909,4.611159909,4.500460354,4.500460354,4.500460354,4.611159909,4.611159909,4.611159909
10608,4.526508024,4.526508024,4.526508024,4.526508024,4.526508024,4.624074885,4.624074885,4.624074885,4.624074885,4.624074885,4.526508024,4.526508024,4.526508024,4.624074885,4.624074885,4.624074885
10609,4.42887555,4.42887555,4.42887555,4.42887555,4.42887555,4.362666174,4.362666174,4.362666174,4.362666174,4.362666174,4.42887555,4.42887555,4.42887555,4.362666174,4.362666174,4.362666174
10610,0.19145157,0.19145157,0.19145157,0.19145157,0.19145157,0.16396035,0.16396035,0.16396035,0.16396035,0.16396035,0.19145157,0.19145157,0.19145157,0.16396035,0.16396035,0.16396035
10611,0.164309255,0.164309255,0.164309255,0.164309255,0.164309255,0.162626954,0.162626954,0.162626954,0.162626954,0.162626954,0.164309255,0.164309255,0.164309255,0.162626954,0.162626954,0.162626954
10612,0.164304783,0.164304783,0.164304783,0.164304783,0.164304783,0.162991313,0.162991313,0.162991313,0.162991313,0.162991313,0.164304783,0.164304783,0.164304783,0.162991313,0.162991313,0.162991313
10613,0.164301842,0.164301842,0.164301842,0.164301842,0.164301842,0.163310212,0.163310212,0.163310212,0.163310212,0.163310212,0.164301842,0.164301842,0.164301842,0.163310212,0.163310212,0.163310212
10614,0.164290864,0.164290864,0.164290864,0.164290864,0.164290864,0.16316071,0.16316071,0.16316071,0.16316071,0.16316071,0.164290864,0.164290864,0.164290864,0.16316071,0.16316071,0.16316071
10615,0.191463351,0.191463351,0.191463351,0.191463351,0.191463351,0.189661129,0.189661129,0.189661129,0.189661129,0.189661129,0.191463351,0.191463351,0.191463351,0.189661129,0.189661129,0.189661129
10616,4.484718614,4.484718614,4.484718614,4.484718614,4.484718614,4.504058474,4.504058474,4.504058474,4.504058474,4.504058474,4.484718614,4.484718614,4.484718614,4.504058474,4.504058474,4.504058474
10617,4.877665333,4.877665333,4.877665333,4.877665333,4.877665333,5.002463159,5.002463159,5.002463159,5.002463159,5.002463159,4.877665333,4.877665333,4.877665333,5.002463159,5.002463159,5.002463159
10618,4.939848972,4.939848972,4.939848972,4.939848972,4.939848972,5.457039477,5.457039477,5.457039477,5.457039477,5.457039477,4.939848972,4.939848972,4.939848972,5.457039477,5.457039477,5.457039477
10619,4.940270339,4.940270339,4.940270339,4.940270339,4.940270339,5.746465267,5.746465267,5.746465267,5.746465267,5.746465267,4.940270339,4.940270339,4.940270339,5.746465267,5.746465267,5.746465267
10620,4.940097881,4.940097881,4.940097881,4.940097881,4.940097881,5.748852343,5.748852343,5.748852343,5.748852343,5.748852343,4.940097881,4.940097881,4.940097881,5.748852343,5.748852343,5.748852343
10621,4.940602619,4.940602619,4.940602619,4.940602619,4.940602619,5.743699136,5.743699136,5.743699136,5.743699136,5.743699136,4.940602619,4.940602619,4.940602619,5.743699136,5.743699136,5.743699136
10622,4.940717944,4.940717944,4.940717944,4.940717944,4.940717944,5.238181715,5.238181715,5.238181715,5.238181715,5.238181715,4.940717944,4.940717944,4.940717944,5.238181715,5.238181715,5.238181715
10623,4.931156702,4.931156702,4.931156702,4.931156702,4.931156702,5.037146423,5.037146423,5.037146423,5.037146423,5.037146423,4.931156702,4.931156702,4.931156702,5.037146423,5.037146423,5.037146423
10624,4.725517869,4.725517869,4.725517869,4.725517869,4.725517869,4.811233794,4.811233794,4.811233794,4.811233794,4.811233794,4.725517869,4.725517869,4.725517869,4.811233794,4.811233794,4.811233794
10701,4.645981693,4.645981693,4.645981693,4.645981693,4.645981693,4.628306679,4.628306679,4.628306679,4.628306679,4.628306679,4.645981693,4.645981693,4.645981693,4.628306679,4.628306679,4.628306679
10702,4.644560349,4.644560349,4.644560349,4.644560349,4.644560349,4.615613357,4.615613357,4.615613357,4.615613357,4.615613357,4.644560349,4.644560349,4.644560349,4.615613357,4.615613357,4.615613357
10703,4.643895887,4.643895887,4.643895887,4.643895887,4.643895887,4.549286287,4.549286287,4.549286287,4.549286287,4.549286287,4.643895887,4.643895887,4.643895887,4.549286287,4.549286287,4.549286287
10704,4.643954476,4.643954476,4.643954476,4.643954476,4.643954476,4.548962379,4.548962379,4.548962379,4.548962379,4.548962379,4.643954476,4.643954476,4.643954476,4.548962379,4.548962379,4.548962379
10705,4.644406526,4.644406526,4.644406526,4.644406526,4.644406526,4.614383061,4.614383061,4.614383061,4.614383061,4.614383061,4.644406526,4.644406526,4.644406526,4.614383061,4.614383061,4.614383061
10706,4.645563613,4.645563613,4.645563613,4.645563613,4.645563613,4.639927332,4.639927332,4.639927332,4.639927332,4.639927332,4.645563613,4.645563613,4.645563613,4.639927332,4.639927332,4.639927332
10707,4.828011813,4.828011813,4.828011813,4.828011813,4.828011813,4.93535632,4.93535632,4.93535632,4.93535632,4.93535632,4.828011813,4.828011813,4.828011813,4.93535632,4.93535632,4.93535632
10708,4.931256279,4.931256279,4.931256279,4.931256279,4.931256279,5.069948571,5.069948571,5.069948571,5.069948571,5.069948571,4.931256279,4.931256279,4.931256279,5.069948571,5.069948571,5.069948571
10709,4.646389501,4.646389501,4.646389501,4.646389501,4.646389501,4.697557844,4.697557844,4.697557844,4.697557844,4.697557844,4.646389501,4.646389501,4.646389501,4.697557844,4.697557844,4.697557844
10710,4.583541057,4.583541057,4.583541057,4.583541057,4.583541057,4.620794498,4.620794498,4.620794498,4.620794498,4.620794498,4.583541057,4.583541057,4.583541057,4.620794498,4.620794498,4.620794498
10711,4.582788264,4.582788264,4.582788264,4.582788264,4.582788264,4.600826583,4.600826583,4.600826583,4.600826583,4.600826583,4.582788264,4.582788264,4.582788264,4.600826583,4.600826583,4.600826583
10712,4.58265699,4.58265699,4.58265699,4.58265699,4.58265699,4.546937562,4.546937562,4.546937562,4.546937562,4.546937562,4.58265699,4.58265699,4.58265699,4.546937562,4.546937562,4.546937562
10713,4.582501077,4.582501077,4.582501077,4.582501077,4.582501077,4.596641904,4.596641904,4.596641904,4.596641904,4.596641904,4.582501077,4.582501077,4.582501077,4.596641904,4.596641904,4.596641904
10714,4.582800563,4.582800563,4.582800563,4.582800563,4.582800563,4.626797958,4.626797958,4.626797958,4.626797958,4.626797958,4.582800563,4.582800563,4.582800563,4.626797958,4.626797958,4.626797958
10715,4.583292712,4.583292712,4.583292712,4.583292712,4.583292712,4.57678378,4.57678378,4.57678378,4.57678378,4.57678378,4.583292712,4.583292712,4.583292712,4.57678378,4.57678378,4.57678378
10716,4.6472064,4.6472064,4.6472064,4.6472064,4.6472064,4.693720353,4.693720353,4.693720353,4.693720353,4.693720353,4.6472064,4.6472064,4.6472064,4.693720353,4.693720353,4.693720353
10717,4.938666789,4.938666789,4.938666789,4.938666789,4.938666789,5.086688403,5.086688403,5.086688403,5.086688403,5.086688403,4.938666789,4.938666789,4.938666789,5.086688403,5.086688403,5.086688403
10718,5.281075096,5.281075096,5.281075096,5.281075096,5.281075096,5.501129527,5.501129527,5.501129527,5.501129527,5.501129527,5.281075096,5.281075096,5.281075096,5.501129527,5.501129527,5.501129527
10719,5.281485048,5.281485048,5.281485048,5.281485048,5.281485048,6.067950899,6.067950899,6.067950899,6.067950899,6.067950899,5.281485048,5.281485048,5.281485048,6.067950899,6.067950899,6.067950899
10720,5.281252052,5.281252052,5.281252052,5.281252052,5.281252052,6.166226068,6.166226068,6.166226068,6.166226068,6.166226068,5.281252052,5.281252052,5.281252052,6.166226068,6.166226068,6.166226068
10721,5.281735015,5.281735015,5.281735015,5.281735015,5.281735015,5.928989117,5.928989117,5.928989117,5.928989117,5.928989117,5.281735015,5.281735015,5.281735015,5.928989117,5.928989117,5.928989117
10722,5.280376289,5.280376289,5.280376289,5.280376289,5.280376289,5.441493108,5.441493108,5.441493108,5.441493108,5.441493108,5.280376289,5.280376289,5.280376289,5.441493108,5.441493108,5.441493108
10723,4.937702224,4.937702224,4.937702224,4.937702224,4.937702224,5.07477803,5.07477803,5.07477803,5.07477803,5.07477803,4.937702224,4.937702224,4.937702224,5.07477803,5.07477803,5.07477803
10724,4.793728993,4.793728993,4.793728993,4.793728993,4.793728993,4.920736082,4.920736082,4.920736082,4.920736082,4.920736082,4.793728993,4.793728993,4.793728993,4.920736082,4.920736082,4.920736082
10801,4.789625795,4.789625795,4.789625795,4.789625795,4.789625795,4.921917643,4.921917643,4.921917643,4.921917643,4.921917643,4.789625795,4.789625795,4.789625795,4.921917643,4.921917643,4.921917643
10802,4.78549591,4.78549591,4.78549591,4.78549591,4.78549591,4.774981814,4.774981814,4.774981814,4.774981814,4.774981814,4.78549591,4.78549591,4.78549591,4.774981814,4.774981814,4.774981814
10803,4.784971831,4.784971831,4.784971831,4.784971831,4.784971831,4.76922166,4.76922166,4.76922166,4.76922166,4.76922166,4.784971831,4.784971831,4.784971831,4.76922166,4.76922166,4.76922166
10804,4.784747255,4.784747255,4.784747255,4.784747255,4.784747255,4.776093458,4.776093458,4.776093458,4.776093458,4.776093458,4.784747255,4.784747255,4.784747255,4.776093458,4.776093458,4.776093458
10805,4.78700704,4.78700704,4.78700704,4.78700704,4.78700704,4.897003621,4.897003621,4.897003621,4.897003621,4.897003621,4.78700704,4.78700704,4.78700704,4.897003621,4.897003621,4.897003621
10806,4.83965315,4.83965315,4.83965315,4.83965315,4.83965315,4.975387168,4.975387168,4.975387168,4.975387168,4.975387168,4.83965315,4.83965315,4.83965315,4.975387168,4.975387168,4.975387168
10807,4.900198463,4.900198463,4.900198463,4.900198463,4.900198463,5.029113657,5.029113657,5.029113657,5.029113657,5.029113657,4.900198463,4.900198463,4.900198463,5.029113657,5.029113657,5.029113657
10808,4.900508697,4.900508697,4.900508697,4.900508697,4.900508697,5.037233673,5.037233673,5.037233673,5.037233673,5.037233673,4.900508697,4.900508697,4.900508697,5.037233673,5.037233673,5.037233673
10809,4.840454904,4.840454904,4.840454904,4.840454904,4.840454904,4.86194624,4.86194624,4.86194624,4.86194624,4.86194624,4.840454904,4.840454904,4.840454904,4.86194624,4.86194624,4.86194624
10810,4.750318824,4.750318824,4.750318824,4.750318824,4.750318824,4.783371152,4.783371152,4.783371152,4.783371152,4.783371152,4.750318824,4.750318824,4.750318824,4.783371152,4.783371152,4.783371152
10811,4.723534593,4.723534593,4.723534593,4.723534593,4.723534593,4.758864175,4.758864175,4.758864175,4.758864175,4.758864175,4.723534593,4.723534593,4.723534593,4.758864175,4.758864175,4.758864175
10812,4.566858291,4.566858291,4.566858291,4.566858291,4.566858291,4.552237018,4.552237018,4.552237018,4.552237018,4.552237018,4.566858291,4.566858291,4.566858291,4.552237018,4.552237018,4.552237018
10813,4.390514599,4.390514599,4.390514599,4.390514599,4.390514599,4.482535462,4.482535462,4.482535462,4.482535462,4.482535462,4.390514599,4.390514599,4.390514599,4.482535462,4.482535462,4.482535462
10814,4.693454355,4.693454355,4.693454355,4.693454355,4.693454355,4.739773231,4.739773231,4.739773231,4.739773231,4.739773231,4.693454355,4.693454355,4.693454355,4.739773231,4.739773231,4.739773231
10815,4.693553572,4.693553572,4.693553572,4.693553572,4.693553572,4.7337565,4.7337565,4.7337565,4.7337565,4.7337565,4.693553572,4.693553572,4.693553572,4.7337565,4.7337565,4.7337565
10816,4.838977389,4.838977389,4.838977389,4.838977389,4.838977389,4.94922471,4.94922471,4.94922471,4.94922471,4.94922471,4.838977389,4.838977389,4.838977389,4.94922471,4.94922471,4.94922471
10817,4.900507844,4.900507844,4.900507844,4.900507844,4.900507844,5.049540273,5.049540273,5.049540273,5.049540273,5.049540273,4.900507844,4.900507844,4.900507844,5.049540273,5.049540273,5.049540273
10818,5.215893924,5.215893924,5.215893924,5.215893924,5.215893924,5.364409745,5.364409745,5.364409745,5.364409745,5.364409745,5.215893924,5.215893924,5.215893924,5.364409745,5.364409745,5.364409745
10819,5.216391569,5.216391569,5.216391569,5.216391569,5.216391569,5.798934936,5.798934936,5.798934936,5.798934936,5.798934936,5.216391569,5.216391569,5.216391569,5.798934936,5.798934936,5.798934936
10820,5.216365447,5.216365447,5.216365447,5.216365447,5.216365447,5.801385938,5.801385938,5.801385938,5.801385938,5.801385938,5.216365447,5.216365447,5.216365447,5.801385938,5.801385938,5.801385938
10821,5.216980811,5.216980811,5.216980811,5.216980811,5.216980811,5.521352963,5.521352963,5.521352963,5.521352963,5.521352963,5.216980811,5.216980811,5.216980811,5.521352963,5.521352963,5.521352963
10822,4.902691027,4.902691027,4.902691027,4.902691027,4.902691027,5.088672222,5.088672222,5.088672222,5.088672222,5.088672222,4.902691027,4.902691027,4.902691027,5.088672222,5.088672222,5.088672222
10823,4.870707591,4.870707591,4.870707591,4.870707591,4.870707591,5.00622567,5.00622567,5.00622567,5.00622567,5.00622567,4.870707591,4.870707591,4.870707591,5.00622567,5.00622567,5.00622567
10824,4.841834323,4.841834323,4.841834323,4.841834323,4.841834323,4.950214336,4.950214336,4.950214336,4.950214336,4.950214336,4.841834323,4.841834323,4.841834323,4.950214336,4.950214336,4.950214336
10901,4.42479525,4.42479525,4.42479525,4.42479525,4.42479525,4.416765667,4.416765667,4.416765667,4.416765667,4.416765667,4.42479525,4.42479525,4.42479525,4.416765667,4.416765667,4.416765667
10902,4.419122293,4.419122293,4.419122293,4.419122293,4.419122293,4.315629648,4.315629648,4.315629648,4.315629648,4.315629648,4.419122293,4.419122293,4.419122293,4.315629648,4.315629648,4.315629648
10903,4.417550935,4.417550935,4.417550935,4.417550935,4.417550935,4.314445509,4.314445509,4.314445509,4.314445509,4.314445509,4.417550935,4.417550935,4.417550935,4.314445509,4.314445509,4.314445509
10904,4.390130149,4.390130149,4.390130149,4.390130149,4.390130149,4.292407877,4.292407877,4.292407877,4.292407877,4.292407877,4.390130149,4.390130149,4.390130149,4.292407877,4.292407877,4.292407877
10905,4.417978513,4.417978513,4.417978513,4.417978513,4.417978513,4.360674674,4.360674674,4.360674674,4.360674674,4.360674674,4.417978513,4.417978513,4.417978513,4.360674674,4.360674674,4.360674674
10906,4.424904075,4.424904075,4.424904075,4.424904075,4.424904075,4.475309265,4.475309265,4.475309265,4.475309265,4.475309265,4.424904075,4.424904075,4.424904075,4.475309265,4.475309265,4.475309265
10907,4.463294091,4.463294091,4.463294091,4.463294091,4.463294091,4.555746516,4.555746516,4.555746516,4.555746516,4.555746516,4.463294091,4.463294091,4.463294091,4.555746516,4.555746516,4.555746516
10908,4.464685521,4.464685521,4.464685521,4.464685521,4.464685521,4.55712186,4.55712186,4.55712186,4.55712186,4.55712186,4.464685521,4.464685521,4.464685521,4.55712186,4.55712186,4.55712186
10909,4.424279146,4.424279146,4.424279146,4.424279146,4.424279146,4.390418904,4.390418904,4.390418904,4.390418904,4.390418904,4.424279146,4.424279146,4.424279146,4.390418904,4.390418904,4.390418904
10910,4.418697789,4.418697789,4.418697789,4.418697789,4.418697789,4.259268555,4.259268555,4.259268555,4.259268555,4.259268555,4.418697789,4.418697789,4.418697789,4.259268555,4.259268555,4.259268555
10911,4.350863203,4.350863203,4.350863203,4.350863203,4.350863203,4.210749781,4.210749781,4.210749781,4.210749781,4.210749781,4.350863203,4.350863203,4.350863203,4.210749781,4.210749781,4.210749781
10912,4.229704502,4.229704502,4.229704502,4.229704502,4.229704502,4.209353887,4.209353887,4.209353887,4.209353887,4.209353887,4.229704502,4.229704502,4.229704502,4.209353887,4.209353887,4.209353887
10913,4.229045829,4.229045829,4.229045829,4.229045829,4.229045829,4.192281642,4.192281642,4.192281642,4.192281642,4.192281642,4.229045829,4.229045829,4.229045829,4.192281642,4.192281642,4.192281642
10914,4.321938155,4.321938155,4.321938155,4.321938155,4.321938155,0,0,0,0,0,4.321938155,4.321938155,4.321938155,0,0,0
10915,4.32183974,4.32183974,4.32183974,4.32183974,4.32183974,4.208355597,4.208355597,4.208355597,4.208355597,4.208355597,4.32183974,4.32183974,4.32183974,4.208355597,4.208355597,4.208355597
10916,4.424490923,4.424490923,4.424490923,4.424490923,4.424490923,4.450186169,4.450186169,4.450186169,4.450186169,4.450186169,4.424490923,4.424490923,4.424490923,4.450186169,4.450186169,4.450186169
10917,4.465631625,4.465631625,4.465631625,4.465631625,4.465631625,4.561550108,4.561550108,4.561550108,4.561550108,4.561550108,4.465631625,4.465631625,4.465631625,4.561550108,4.561550108,4.561550108
10918,4.473386106,4.473386106,4.473386106,4.473386106,4.473386106,4.590215195,4.590215195,4.590215195,4.590215195,4.590215195,4.473386106,4.473386106,4.473386106,4.590215195,4.590215195,4.590215195
10919,4.473807034,4.473807034,4.473807034,4.473807034,4.473807034,4.733469523,4.733469523,4.733469523,4.733469523,4.733469523,4.473807034,4.473807034,4.473807034,4.733469523,4.733469523,4.733469523
10920,4.473572497,4.473572497,4.473572497,4.473572497,4.473572497,4.737897955,4.737897955,4.737897955,4.737897955,4.737897955,4.473572497,4.473572497,4.473572497,4.737897955,4.737897955,4.737897955
10921,4.473959462,4.473959462,4.473959462,4.473959462,4.473959462,4.636023606,4.636023606,4.636023606,4.636023606,4.636023606,4.473959462,4.473959462,4.473959462,4.636023606,4.636023606,4.636023606
10922,4.473841312,4.473841312,4.473841312,4.473841312,4.473841312,4.576123156,4.576123156,4.576123156,4.576123156,4.576123156,4.473841312,4.473841312,4.473841312,4.576123156,4.576123156,4.576123156
10923,4.466481667,4.466481667,4.466481667,4.466481667,4.466481667,4.562137359,4.562137359,4.562137359,4.562137359,4.562137359,4.466481667,4.466481667,4.466481667,4.562137359,4.562137359,4.562137359
10924,4.429886085,4.429886085,4.429886085,4.429886085,4.429886085,4.476081556,4.476081556,4.476081556,4.476081556,4.476081556,4.429886085,4.429886085,4.429886085,4.476081556,4.476081556,4.476081556
11001,4.40449533,4.40449533,4.40449533,4.40449533,4.40449533,4.350378643,4.350378643,4.350378643,4.350378643,4.350378643,4.40449533,4.40449533,4.40449533,4.350378643,4.350378643,4.350378643
11002,0.165821019,0.165821019,0.165821019,0.165821019,0.165821019,0.161408002,0.161408002,0.161408002,0.161408002,0.161408002,0.165821019,0.165821019,0.165821019,0.161408002,0.161408002,0.161408002
11003,0.163430791,0.163430791,0.163430791,0.163430791,0.163430791,0.097557984,0.097557984,0.097557984,0.097557984,0.097557984,0.163430791,0.163430791,0.163430791,0.097557984,0.097557984,0.097557984
11004,0.165771721,0.165771721,0.165771721,0.165771721,0.165771721,0.100718251,0.100718251,0.100718251,0.100718251,0.100718251,0.165771721,0.165771721,0.165771721,0.100718251,0.100718251,0.100718251
11005,0.167262251,0.167262251,0.167262251,0.167262251,0.167262251,0.162985413,0.162985413,0.162985413,0.162985413,0.162985413,0.167262251,0.167262251,0.167262251,0.162985413,0.162985413,0.162985413
11006,4.489905089,4.489905089,4.489905089,4.489905089,4.489905089,4.416890209,4.416890209,4.416890209,4.416890209,4.416890209,4.489905089,4.489905089,4.489905089,4.416890209,4.416890209,4.416890209
11007,4.816643058,4.816643058,4.816643058,4.816643058,4.816643058,4.810116738,4.810116738,4.810116738,4.810116738,4.810116738,4.816643058,4.816643058,4.816643058,4.810116738,4.810116738,4.810116738
11008,4.872886748,4.872886748,4.872886748,4.872886748,4.872886748,4.895450408,4.895450408,4.895450408,4.895450408,4.895450408,4.872886748,4.872886748,4.872886748,4.895450408,4.895450408,4.895450408
11009,4.284274847,4.284274847,4.284274847,4.284274847,4.284274847,4.217890561,4.217890561,4.217890561,4.217890561,4.217890561,4.284274847,4.284274847,4.284274847,4.217890561,4.217890561,4.217890561
11010,0.092521463,0.092521463,0.092521463,0.092521463,0.092521463,0,0,0,0,0,0.092521463,0.092521463,0.092521463,0,0,0
11011,0.092549444,0.092549444,0.092549444,0.092549444,0.092549444,0,0,0,0,0,0.092549444,0.092549444,0.092549444,0,0,0
11012,0.091376486,0.091376486,0.091376486,0.091376486,0.091376486,0,0,0,0,0,0.091376486,0.091376486,0.091376486,0,0,0
11013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11016,4.360673482,4.360673482,4.360673482,4.360673482,4.360673482,4.276499407,4.276499407,4.276499407,4.276499407,4.276499407,4.360673482,4.360673482,4.360673482,4.276499407,4.276499407,4.276499407
